GroupCode,Company,AccidentYear,DevelopmentYear,Lag,CumulativeIncurred,CumulativePaid,IBNR,DirectEP,CededEP,NetEP,Single,Reserve1997
86,Allstate Ins Co Grp,1992,1995,4,187833.0,133003.0,20231.0,257236.0,4538.0,252698.0,0,281872.0
86,Allstate Ins Co Grp,1992,1996,5,185663.0,154362.0,12532.0,257236.0,4538.0,252698.0,0,281872.0
86,Allstate Ins Co Grp,1992,1997,6,184940.0,159496.0,11114.0,257236.0,4538.0,252698.0,0,281872.0
86,Allstate Ins Co Grp,1992,1998,7,184507.0,164013.0,9079.0,257236.0,4538.0,252698.0,0,281872.0
86,Allstate Ins Co Grp,1992,1999,8,184705.0,166212.0,7886.0,257236.0,4538.0,252698.0,0,281872.0
86,Allstate Ins Co Grp,1992,2000,9,183888.0,167397.0,6518.0,257236.0,4538.0,252698.0,0,281872.0
86,Allstate Ins Co Grp,1992,2001,10,181261.0,168844.0,4873.0,257236.0,4538.0,252698.0,0,281872.0
86,Allstate Ins Co Grp,1993,1993,1,114807.0,19744.0,57891.0,202249.0,1194.0,201055.0,0,281872.0
86,Allstate Ins Co Grp,1993,1994,2,114774.0,47229.0,39773.0,202249.0,1194.0,201055.0,0,281872.0
86,Allstate Ins Co Grp,1993,1995,3,101460.0,61909.0,16188.0,202249.0,1194.0,201055.0,0,281872.0
86,Allstate Ins Co Grp,1993,1996,4,98430.0,85099.0,5161.0,202249.0,1194.0,201055.0,0,281872.0
86,Allstate Ins Co Grp,1993,1997,5,96930.0,87215.0,3768.0,202249.0,1194.0,201055.0,0,281872.0
86,Allstate Ins Co Grp,1993,1998,6,96121.0,88602.0,3093.0,202249.0,1194.0,201055.0,0,281872.0
86,Allstate Ins Co Grp,1993,1999,7,98085.0,89444.0,5683.0,202249.0,1194.0,201055.0,0,281872.0
86,Allstate Ins Co Grp,1993,2000,8,93795.0,89899.0,1667.0,202249.0,1194.0,201055.0,0,281872.0
86,Allstate Ins Co Grp,1993,2001,9,93753.0,90446.0,1403.0,202249.0,1194.0,201055.0,0,281872.0
86,Allstate Ins Co Grp,1993,2002,10,95363.0,90686.0,2864.0,202249.0,1194.0,201055.0,0,281872.0
86,Allstate Ins Co Grp,1994,1994,1,107934.0,20379.0,47405.0,176600.0,2219.0,174381.0,0,281872.0
86,Allstate Ins Co Grp,1994,1995,2,107569.0,46773.0,22605.0,176600.0,2219.0,174381.0,0,281872.0
86,Allstate Ins Co Grp,1994,1996,3,97730.0,88636.0,1704.0,176600.0,2219.0,174381.0,0,281872.0
86,Allstate Ins Co Grp,1994,1997,4,96185.0,91077.0,537.0,176600.0,2219.0,174381.0,0,281872.0
86,Allstate Ins Co Grp,1994,1998,5,96124.0,92583.0,417.0,176600.0,2219.0,174381.0,0,281872.0
86,Allstate Ins Co Grp,1994,1999,6,95821.0,93346.0,698.0,176600.0,2219.0,174381.0,0,281872.0
86,Allstate Ins Co Grp,1994,2000,7,95722.0,93897.0,634.0,176600.0,2219.0,174381.0,0,281872.0
86,Allstate Ins Co Grp,1994,2001,8,95496.0,94165.0,362.0,176600.0,2219.0,174381.0,0,281872.0
86,Allstate Ins Co Grp,1994,2002,9,96374.0,94558.0,558.0,176600.0,2219.0,174381.0,0,281872.0
86,Allstate Ins Co Grp,1994,2003,10,95766.0,94730.0,128.0,176600.0,2219.0,174381.0,0,281872.0
86,Allstate Ins Co Grp,1995,1995,1,100686.0,18756.0,42787.0,148185.0,1819.0,146366.0,0,281872.0
86,Allstate Ins Co Grp,1995,1996,2,94456.0,84712.0,3054.0,148185.0,1819.0,146366.0,0,281872.0
86,Allstate Ins Co Grp,1995,1997,3,92314.0,87311.0,469.0,148185.0,1819.0,146366.0,0,281872.0
86,Allstate Ins Co Grp,1995,1998,4,92241.0,89200.0,416.0,148185.0,1819.0,146366.0,0,281872.0
86,Allstate Ins Co Grp,1995,1999,5,92929.0,90001.0,484.0,148185.0,1819.0,146366.0,0,281872.0
86,Allstate Ins Co Grp,1995,2000,6,92214.0,90247.0,449.0,148185.0,1819.0,146366.0,0,281872.0
86,Allstate Ins Co Grp,1995,2001,7,92107.0,90687.0,254.0,148185.0,1819.0,146366.0,0,281872.0
86,Allstate Ins Co Grp,1995,2002,8,92362.0,91068.0,325.0,148185.0,1819.0,146366.0,0,281872.0
86,Allstate Ins Co Grp,1995,2003,9,91470.0,91001.0,94.0,148185.0,1819.0,146366.0,0,281872.0
86,Allstate Ins Co Grp,1995,2004,10,93060.0,91161.0,1489.0,148185.0,1819.0,146366.0,0,281872.0
86,Allstate Ins Co Grp,1996,1996,1,53381.0,42609.0,5665.0,95488.0,2194.0,93294.0,0,281872.0
86,Allstate Ins Co Grp,1996,1997,2,51205.0,44916.0,1788.0,95488.0,2194.0,93294.0,0,281872.0
86,Allstate Ins Co Grp,1996,1998,3,51087.0,46981.0,1263.0,95488.0,2194.0,93294.0,0,281872.0
86,Allstate Ins Co Grp,1996,1999,4,51015.0,47899.0,1117.0,95488.0,2194.0,93294.0,0,281872.0
86,Allstate Ins Co Grp,1996,2000,5,50226.0,48583.0,314.0,95488.0,2194.0,93294.0,0,281872.0
86,Allstate Ins Co Grp,1996,2001,6,50343.0,49109.0,152.0,95488.0,2194.0,93294.0,0,281872.0
86,Allstate Ins Co Grp,1996,2002,7,50060.0,49442.0,213.0,95488.0,2194.0,93294.0,0,281872.0
86,Allstate Ins Co Grp,1996,2003,8,49564.0,49073.0,94.0,95488.0,2194.0,93294.0,0,281872.0
86,Allstate Ins Co Grp,1996,2004,9,49739.0,49161.0,283.0,95488.0,2194.0,93294.0,0,281872.0
86,Allstate Ins Co Grp,1996,2005,10,49459.0,49255.0,0.0,95488.0,2194.0,93294.0,0,281872.0
86,Allstate Ins Co Grp,1997,1997,1,6725.0,691.0,3547.0,8347.0,696.0,7651.0,0,281872.0
86,Allstate Ins Co Grp,1997,1998,2,6663.0,2085.0,2511.0,8347.0,696.0,7651.0,0,281872.0
86,Allstate Ins Co Grp,1997,1999,3,6473.0,2795.0,2217.0,8347.0,696.0,7651.0,0,281872.0
86,Allstate Ins Co Grp,1997,2000,4,2917.0,2866.0,17.0,8347.0,696.0,7651.0,0,281872.0
86,Allstate Ins Co Grp,1997,2001,5,2933.0,2905.0,11.0,8347.0,696.0,7651.0,0,281872.0
86,Allstate Ins Co Grp,1997,2002,6,3103.0,2909.0,184.0,8347.0,696.0,7651.0,0,281872.0
86,Allstate Ins Co Grp,1997,2003,7,3002.0,2908.0,94.0,8347.0,696.0,7651.0,0,281872.0
86,Allstate Ins Co Grp,1997,2004,8,2909.0,2909.0,0.0,8347.0,696.0,7651.0,0,281872.0
86,Allstate Ins Co Grp,1997,2005,9,2907.0,2909.0,0.0,8347.0,696.0,7651.0,0,281872.0
86,Allstate Ins Co Grp,1997,2006,10,2909.0,2909.0,0.0,8347.0,696.0,7651.0,0,281872.0
337,California Cas Grp,1988,1988,1,62679.0,9558.0,24619.0,104437.0,4658.0,99779.0,0,209415.0
337,California Cas Grp,1988,1989,2,64000.0,22778.0,13092.0,104437.0,4658.0,99779.0,0,209415.0
337,California Cas Grp,1988,1990,3,65607.0,33298.0,13020.0,104437.0,4658.0,99779.0,0,209415.0
337,California Cas Grp,1988,1991,4,65292.0,40348.0,11540.0,104437.0,4658.0,99779.0,0,209415.0
337,California Cas Grp,1988,1992,5,62250.0,45146.0,9513.0,104437.0,4658.0,99779.0,0,209415.0
337,California Cas Grp,1988,1993,6,61185.0,48048.0,8571.0,104437.0,4658.0,99779.0,0,209415.0
337,California Cas Grp,1988,1994,7,59387.0,49782.0,6815.0,104437.0,4658.0,99779.0,0,209415.0
337,California Cas Grp,1988,1995,8,57138.0,50623.0,4438.0,104437.0,4658.0,99779.0,0,209415.0
337,California Cas Grp,1988,1996,9,53473.0,51812.0,846.0,104437.0,4658.0,99779.0,0,209415.0
337,California Cas Grp,1988,1997,10,53261.0,51939.0,534.0,104437.0,4658.0,99779.0,0,209415.0
337,California Cas Grp,1989,1989,1,62058.0,7913.0,31073.0,88883.0,3773.0,85110.0,0,209415.0
337,California Cas Grp,1989,1990,2,56660.0,19472.0,13461.0,88883.0,3773.0,85110.0,0,209415.0
337,California Cas Grp,1989,1991,3,56598.0,29622.0,8875.0,88883.0,3773.0,85110.0,0,209415.0
337,California Cas Grp,1989,1992,4,56831.0,36816.0,8396.0,88883.0,3773.0,85110.0,0,209415.0
337,California Cas Grp,1989,1993,5,55294.0,40975.0,8354.0,88883.0,3773.0,85110.0,0,209415.0
337,California Cas Grp,1989,1994,6,53481.0,43302.0,6691.0,88883.0,3773.0,85110.0,0,209415.0
337,California Cas Grp,1989,1995,7,51379.0,44707.0,4438.0,88883.0,3773.0,85110.0,0,209415.0
337,California Cas Grp,1989,1996,8,48446.0,45871.0,1128.0,88883.0,3773.0,85110.0,0,209415.0
337,California Cas Grp,1989,1997,9,48300.0,46229.0,801.0,88883.0,3773.0,85110.0,0,209415.0
337,California Cas Grp,1989,1998,10,48162.0,46483.0,411.0,88883.0,3773.0,85110.0,0,209415.0
337,California Cas Grp,1990,1990,1,63955.0,8744.0,32172.0,85956.0,3769.0,82187.0,0,209415.0
337,California Cas Grp,1990,1991,2,61523.0,24302.0,9081.0,85956.0,3769.0,82187.0,0,209415.0
337,California Cas Grp,1990,1992,3,63166.0,35406.0,8075.0,85956.0,3769.0,82187.0,0,209415.0
337,California Cas Grp,1990,1993,4,61402.0,43412.0,7269.0,85956.0,3769.0,82187.0,0,209415.0
337,California Cas Grp,1990,1994,5,59474.0,48057.0,5452.0,85956.0,3769.0,82187.0,0,209415.0
337,California Cas Grp,1990,1995,6,57613.0,50897.0,2536.0,85956.0,3769.0,82187.0,0,209415.0
337,California Cas Grp,1990,1996,7,57161.0,52879.0,1692.0,85956.0,3769.0,82187.0,0,209415.0
337,California Cas Grp,1990,1997,8,56971.0,53956.0,1175.0,85956.0,3769.0,82187.0,0,209415.0
337,California Cas Grp,1990,1998,9,56634.0,54440.0,821.0,85956.0,3769.0,82187.0,0,209415.0
337,California Cas Grp,1990,1999,10,56368.0,54857.0,379.0,85956.0,3769.0,82187.0,0,209415.0
337,California Cas Grp,1991,1991,1,73918.0,13301.0,25129.0,99339.0,4342.0,94997.0,0,209415.0
337,California Cas Grp,1991,1992,2,75094.0,32950.0,9184.0,99339.0,4342.0,94997.0,0,209415.0
337,California Cas Grp,1991,1993,3,73188.0,47201.0,4448.0,99339.0,4342.0,94997.0,0,209415.0
337,California Cas Grp,1991,1994,4,71199.0,56394.0,3345.0,99339.0,4342.0,94997.0,0,209415.0
337,California Cas Grp,1991,1995,5,71056.0,61650.0,2409.0,99339.0,4342.0,94997.0,0,209415.0
337,California Cas Grp,1991,1996,6,70831.0,65039.0,2256.0,99339.0,4342.0,94997.0,0,209415.0
337,California Cas Grp,1991,1997,7,70532.0,66566.0,1388.0,99339.0,4342.0,94997.0,0,209415.0
337,California Cas Grp,1991,1998,8,70260.0,67783.0,821.0,99339.0,4342.0,94997.0,0,209415.0
337,California Cas Grp,1991,1999,9,70104.0,68323.0,434.0,99339.0,4342.0,94997.0,0,209415.0
337,California Cas Grp,1991,2000,10,71274.0,68965.0,1203.0,99339.0,4342.0,94997.0,0,209415.0
337,California Cas Grp,1992,1992,1,77143.0,11424.0,41738.0,104897.0,4389.0,100508.0,0,209415.0
337,California Cas Grp,1992,1993,2,75133.0,29086.0,21264.0,104897.0,4389.0,100508.0,0,209415.0
337,California Cas Grp,1992,1994,3,73284.0,42034.0,14869.0,104897.0,4389.0,100508.0,0,209415.0
337,California Cas Grp,1992,1995,4,73155.0,50910.0,12870.0,104897.0,4389.0,100508.0,0,209415.0
337,California Cas Grp,1992,1996,5,68284.0,56406.0,5640.0,104897.0,4389.0,100508.0,0,209415.0
337,California Cas Grp,1992,1997,6,67845.0,59437.0,3738.0,104897.0,4389.0,100508.0,0,209415.0
337,California Cas Grp,1992,1998,7,67620.0,61029.0,3284.0,104897.0,4389.0,100508.0,0,209415.0
337,California Cas Grp,1992,1999,8,66445.0,62354.0,1355.0,104897.0,4389.0,100508.0,0,209415.0
337,California Cas Grp,1992,2000,9,67382.0,63037.0,2406.0,104897.0,4389.0,100508.0,0,209415.0
337,California Cas Grp,1992,2001,10,67515.0,63406.0,2838.0,104897.0,4389.0,100508.0,0,209415.0
337,California Cas Grp,1993,1993,1,79925.0,11792.0,51023.0,119427.0,5075.0,114352.0,0,209415.0
337,California Cas Grp,1993,1994,2,78263.0,27161.0,32835.0,119427.0,5075.0,114352.0,0,209415.0
337,California Cas Grp,1993,1995,3,78163.0,38229.0,26818.0,119427.0,5075.0,114352.0,0,209415.0
337,California Cas Grp,1993,1996,4,68546.0,46722.0,14100.0,119427.0,5075.0,114352.0,0,209415.0
337,California Cas Grp,1993,1997,5,67697.0,50742.0,11748.0,119427.0,5075.0,114352.0,0,209415.0
337,California Cas Grp,1993,1998,6,65321.0,53480.0,7800.0,119427.0,5075.0,114352.0,0,209415.0
337,California Cas Grp,1993,1999,7,64226.0,55960.0,5691.0,119427.0,5075.0,114352.0,0,209415.0
337,California Cas Grp,1993,2000,8,62411.0,56826.0,3609.0,119427.0,5075.0,114352.0,0,209415.0
337,California Cas Grp,1993,2001,9,62578.0,57810.0,2838.0,119427.0,5075.0,114352.0,0,209415.0
337,California Cas Grp,1993,2002,10,62122.0,57917.0,2043.0,119427.0,5075.0,114352.0,0,209415.0
337,California Cas Grp,1994,1994,1,73628.0,11194.0,47270.0,110784.0,4244.0,106540.0,0,209415.0
337,California Cas Grp,1994,1995,2,73554.0,26893.0,29747.0,110784.0,4244.0,106540.0,0,209415.0
337,California Cas Grp,1994,1996,3,70736.0,38488.0,19740.0,110784.0,4244.0,106540.0,0,209415.0
337,California Cas Grp,1994,1997,4,69720.0,45580.0,17088.0,110784.0,4244.0,106540.0,0,209415.0
337,California Cas Grp,1994,1998,5,67578.0,48836.0,14368.0,110784.0,4244.0,106540.0,0,209415.0
337,California Cas Grp,1994,1999,6,66760.0,50559.0,11707.0,110784.0,4244.0,106540.0,0,209415.0
337,California Cas Grp,1994,2000,7,60916.0,52119.0,5213.0,110784.0,4244.0,106540.0,0,209415.0
337,California Cas Grp,1994,2001,8,59795.0,53426.0,3469.0,110784.0,4244.0,106540.0,0,209415.0
337,California Cas Grp,1994,2002,9,59806.0,54666.0,1858.0,110784.0,4244.0,106540.0,0,209415.0
337,California Cas Grp,1994,2003,10,59974.0,55255.0,1402.0,110784.0,4244.0,106540.0,0,209415.0
337,California Cas Grp,1995,1995,1,69521.0,12550.0,38471.0,77731.0,3079.0,74652.0,0,209415.0
337,California Cas Grp,1995,1996,2,80281.0,31604.0,28200.0,77731.0,3079.0,74652.0,0,209415.0
337,California Cas Grp,1995,1997,3,79381.0,44045.0,21360.0,77731.0,3079.0,74652.0,0,209415.0
337,California Cas Grp,1995,1998,4,78694.0,52539.0,16831.0,77731.0,3079.0,74652.0,0,209415.0
337,California Cas Grp,1995,1999,5,77901.0,57122.0,12466.0,77731.0,3079.0,74652.0,0,209415.0
337,California Cas Grp,1995,2000,6,73164.0,60526.0,5614.0,77731.0,3079.0,74652.0,0,209415.0
337,California Cas Grp,1995,2001,7,71733.0,62882.0,3785.0,77731.0,3079.0,74652.0,0,209415.0
337,California Cas Grp,1995,2002,8,71656.0,64470.0,2043.0,77731.0,3079.0,74652.0,0,209415.0
337,California Cas Grp,1995,2003,9,71910.0,65799.0,1724.0,77731.0,3079.0,74652.0,0,209415.0
337,California Cas Grp,1995,2004,10,71829.0,67011.0,1439.0,77731.0,3079.0,74652.0,0,209415.0
337,California Cas Grp,1996,1996,1,69720.0,13194.0,36378.0,63646.0,3402.0,60244.0,0,209415.0
337,California Cas Grp,1996,1997,2,73181.0,31474.0,22428.0,63646.0,3402.0,60244.0,0,209415.0
337,California Cas Grp,1996,1998,3,72878.0,44070.0,15599.0,63646.0,3402.0,60244.0,0,209415.0
337,California Cas Grp,1996,1999,4,72188.0,51693.0,10298.0,63646.0,3402.0,60244.0,0,209415.0
337,California Cas Grp,1996,2000,5,72063.0,57120.0,6015.0,63646.0,3402.0,60244.0,0,209415.0
337,California Cas Grp,1996,2001,6,72348.0,60453.0,4731.0,63646.0,3402.0,60244.0,0,209415.0
337,California Cas Grp,1996,2002,7,72404.0,63499.0,2043.0,63646.0,3402.0,60244.0,0,209415.0
337,California Cas Grp,1996,2003,8,72498.0,66205.0,1978.0,63646.0,3402.0,60244.0,0,209415.0
337,California Cas Grp,1996,2004,9,72402.0,67423.0,1702.0,63646.0,3402.0,60244.0,0,209415.0
337,California Cas Grp,1996,2005,10,72573.0,68225.0,1215.0,63646.0,3402.0,60244.0,0,209415.0
337,California Cas Grp,1997,1997,1,50171.0,9372.0,24404.0,48052.0,2119.0,45933.0,0,209415.0
337,California Cas Grp,1997,1998,2,49770.0,23735.0,11494.0,48052.0,2119.0,45933.0,0,209415.0
337,California Cas Grp,1997,1999,3,50240.0,34191.0,3794.0,48052.0,2119.0,45933.0,0,209415.0
337,California Cas Grp,1997,2000,4,56703.0,39726.0,6416.0,48052.0,2119.0,45933.0,0,209415.0
337,California Cas Grp,1997,2001,5,57924.0,44685.0,4731.0,48052.0,2119.0,45933.0,0,209415.0
337,California Cas Grp,1997,2002,6,59809.0,48438.0,2786.0,48052.0,2119.0,45933.0,0,209415.0
337,California Cas Grp,1997,2003,7,59230.0,50775.0,1358.0,48052.0,2119.0,45933.0,0,209415.0
337,California Cas Grp,1997,2004,8,59232.0,52694.0,1017.0,48052.0,2119.0,45933.0,0,209415.0
337,California Cas Grp,1997,2005,9,59300.0,54217.0,781.0,48052.0,2119.0,45933.0,0,209415.0
337,California Cas Grp,1997,2006,10,59939.0,55377.0,591.0,48052.0,2119.0,45933.0,0,209415.0
353,Celina Mut Grp,1988,1988,1,4636.0,1326.0,1964.0,10063.0,2254.0,7808.0,0,5820.0
353,Celina Mut Grp,1988,1989,2,5545.0,3140.0,998.0,10063.0,2254.0,7808.0,0,5820.0
353,Celina Mut Grp,1988,1990,3,5782.0,4422.0,231.0,10063.0,2254.0,7808.0,0,5820.0
353,Celina Mut Grp,1988,1991,4,6342.0,5036.0,99.0,10063.0,2254.0,7808.0,0,5820.0
353,Celina Mut Grp,1988,1992,5,6552.0,5629.0,45.0,10063.0,2254.0,7808.0,0,5820.0
353,Celina Mut Grp,1988,1993,6,6630.0,6060.0,27.0,10063.0,2254.0,7808.0,0,5820.0
353,Celina Mut Grp,1988,1994,7,6711.0,6249.0,36.0,10063.0,2254.0,7808.0,0,5820.0
353,Celina Mut Grp,1988,1995,8,6720.0,6325.0,31.0,10063.0,2254.0,7808.0,0,5820.0
353,Celina Mut Grp,1988,1996,9,6700.0,6471.0,24.0,10063.0,2254.0,7808.0,0,5820.0
353,Celina Mut Grp,1988,1997,10,6619.0,6489.0,-1.0,10063.0,2254.0,7808.0,0,5820.0
353,Celina Mut Grp,1989,1989,1,5197.0,1793.0,1825.0,10827.0,2650.0,8177.0,0,5820.0
353,Celina Mut Grp,1989,1990,2,6392.0,3698.0,865.0,10827.0,2650.0,8177.0,0,5820.0
353,Celina Mut Grp,1989,1991,3,7173.0,5098.0,773.0,10827.0,2650.0,8177.0,0,5820.0
353,Celina Mut Grp,1989,1992,4,7518.0,6093.0,578.0,10827.0,2650.0,8177.0,0,5820.0
353,Celina Mut Grp,1989,1993,5,7396.0,6474.0,246.0,10827.0,2650.0,8177.0,0,5820.0
353,Celina Mut Grp,1989,1994,6,7527.0,6497.0,313.0,10827.0,2650.0,8177.0,0,5820.0
353,Celina Mut Grp,1989,1995,7,7321.0,6601.0,123.0,10827.0,2650.0,8177.0,0,5820.0
353,Celina Mut Grp,1989,1996,8,7189.0,6731.0,49.0,10827.0,2650.0,8177.0,0,5820.0
353,Celina Mut Grp,1989,1997,9,7134.0,6896.0,29.0,10827.0,2650.0,8177.0,0,5820.0
353,Celina Mut Grp,1989,1998,10,7088.0,6939.0,20.0,10827.0,2650.0,8177.0,0,5820.0
353,Celina Mut Grp,1990,1990,1,7098.0,1941.0,3639.0,11358.0,2226.0,9132.0,0,5820.0
353,Celina Mut Grp,1990,1991,2,8159.0,4015.0,2023.0,11358.0,2226.0,9132.0,0,5820.0
353,Celina Mut Grp,1990,1992,3,8626.0,5589.0,1446.0,11358.0,2226.0,9132.0,0,5820.0
353,Celina Mut Grp,1990,1993,4,8340.0,6299.0,732.0,11358.0,2226.0,9132.0,0,5820.0
353,Celina Mut Grp,1990,1994,5,8141.0,6586.0,664.0,11358.0,2226.0,9132.0,0,5820.0
353,Celina Mut Grp,1990,1995,6,7817.0,6834.0,454.0,11358.0,2226.0,9132.0,0,5820.0
353,Celina Mut Grp,1990,1996,7,7547.0,7031.0,239.0,11358.0,2226.0,9132.0,0,5820.0
353,Celina Mut Grp,1990,1997,8,7417.0,7075.0,139.0,11358.0,2226.0,9132.0,0,5820.0
353,Celina Mut Grp,1990,1998,9,7349.0,7096.0,75.0,11358.0,2226.0,9132.0,0,5820.0
353,Celina Mut Grp,1990,1999,10,7297.0,7123.0,25.0,11358.0,2226.0,9132.0,0,5820.0
353,Celina Mut Grp,1991,1991,1,6419.0,1477.0,3698.0,11202.0,2243.0,8959.0,0,5820.0
353,Celina Mut Grp,1991,1992,2,7440.0,3742.0,1911.0,11202.0,2243.0,8959.0,0,5820.0
353,Celina Mut Grp,1991,1993,3,7165.0,4798.0,1311.0,11202.0,2243.0,8959.0,0,5820.0
353,Celina Mut Grp,1991,1994,4,6684.0,4986.0,1015.0,11202.0,2243.0,8959.0,0,5820.0
353,Celina Mut Grp,1991,1995,5,6189.0,5091.0,515.0,11202.0,2243.0,8959.0,0,5820.0
353,Celina Mut Grp,1991,1996,6,5934.0,5269.0,288.0,11202.0,2243.0,8959.0,0,5820.0
353,Celina Mut Grp,1991,1997,7,5788.0,5323.0,178.0,11202.0,2243.0,8959.0,0,5820.0
353,Celina Mut Grp,1991,1998,8,5748.0,5366.0,130.0,11202.0,2243.0,8959.0,0,5820.0
353,Celina Mut Grp,1991,1999,9,5668.0,5384.0,54.0,11202.0,2243.0,8959.0,0,5820.0
353,Celina Mut Grp,1991,2000,10,5623.0,5404.0,10.0,11202.0,2243.0,8959.0,0,5820.0
353,Celina Mut Grp,1992,1992,1,6572.0,1329.0,3630.0,9826.0,2186.0,7640.0,0,5820.0
353,Celina Mut Grp,1992,1993,2,5713.0,2593.0,1535.0,9826.0,2186.0,7640.0,0,5820.0
