GroupCode,Company,AccidentYear,DevelopmentYear,Lag,CumulativeIncurred,CumulativePaid,IBNR,DirectEP,CededEP,NetEP,Single,Reserve1997
78,Federated Mut Grp,1996,1998,3,22349.0,7009.0,7473.0,29809.0,0.0,29809.0,0,86660.0
78,Federated Mut Grp,1996,1999,4,15418.0,10018.0,2617.0,29809.0,0.0,29809.0,0,86660.0
78,Federated Mut Grp,1996,2000,5,14573.0,11108.0,1207.0,29809.0,0.0,29809.0,0,86660.0
78,Federated Mut Grp,1996,2001,6,14203.0,12333.0,473.0,29809.0,0.0,29809.0,0,86660.0
78,Federated Mut Grp,1996,2002,7,13761.0,13023.0,470.0,29809.0,0.0,29809.0,0,86660.0
78,Federated Mut Grp,1996,2003,8,13923.0,13131.0,754.0,29809.0,0.0,29809.0,0,86660.0
78,Federated Mut Grp,1996,2004,9,14881.0,14071.0,673.0,29809.0,0.0,29809.0,0,86660.0
78,Federated Mut Grp,1996,2005,10,15081.0,14100.0,833.0,29809.0,0.0,29809.0,0,86660.0
78,Federated Mut Grp,1997,1997,1,28884.0,2642.0,20338.0,31953.0,0.0,31953.0,0,86660.0
78,Federated Mut Grp,1997,1998,2,24241.0,5027.0,11076.0,31953.0,0.0,31953.0,0,86660.0
78,Federated Mut Grp,1997,1999,3,26746.0,9539.0,7277.0,31953.0,0.0,31953.0,0,86660.0
78,Federated Mut Grp,1997,2000,4,26084.0,12343.0,4361.0,31953.0,0.0,31953.0,0,86660.0
78,Federated Mut Grp,1997,2001,5,20726.0,15013.0,1903.0,31953.0,0.0,31953.0,0,86660.0
78,Federated Mut Grp,1997,2002,6,18372.0,16282.0,-83.0,31953.0,0.0,31953.0,0,86660.0
78,Federated Mut Grp,1997,2003,7,19034.0,16917.0,1240.0,31953.0,0.0,31953.0,0,86660.0
78,Federated Mut Grp,1997,2004,8,18594.0,17105.0,995.0,31953.0,0.0,31953.0,0,86660.0
78,Federated Mut Grp,1997,2005,9,18488.0,17236.0,959.0,31953.0,0.0,31953.0,0,86660.0
78,Federated Mut Grp,1997,2006,10,18525.0,17336.0,939.0,31953.0,0.0,31953.0,0,86660.0
86,Allstate Ins Co Grp,1988,1988,1,33996.0,1501.0,23817.0,49182.0,560.0,48622.0,0,848424.0
86,Allstate Ins Co Grp,1988,1989,2,32689.0,3916.0,11623.0,49182.0,560.0,48622.0,0,848424.0
86,Allstate Ins Co Grp,1988,1990,3,44723.0,8834.0,10052.0,49182.0,560.0,48622.0,0,848424.0
86,Allstate Ins Co Grp,1988,1991,4,42312.0,17450.0,6304.0,49182.0,560.0,48622.0,0,848424.0
86,Allstate Ins Co Grp,1988,1992,5,42116.0,22495.0,5793.0,49182.0,560.0,48622.0,0,848424.0
86,Allstate Ins Co Grp,1988,1993,6,40135.0,28687.0,4058.0,49182.0,560.0,48622.0,0,848424.0
86,Allstate Ins Co Grp,1988,1994,7,38530.0,31311.0,2294.0,49182.0,560.0,48622.0,0,848424.0
86,Allstate Ins Co Grp,1988,1995,8,39451.0,32039.0,3118.0,49182.0,560.0,48622.0,0,848424.0
86,Allstate Ins Co Grp,1988,1996,9,36560.0,36357.0,94.0,49182.0,560.0,48622.0,0,848424.0
86,Allstate Ins Co Grp,1988,1997,10,36566.0,36358.0,101.0,49182.0,560.0,48622.0,0,848424.0
86,Allstate Ins Co Grp,1989,1989,1,34495.0,1697.0,19861.0,46729.0,66.0,46663.0,0,848424.0
86,Allstate Ins Co Grp,1989,1990,2,41795.0,5717.0,15025.0,46729.0,66.0,46663.0,0,848424.0
86,Allstate Ins Co Grp,1989,1991,3,45307.0,10442.0,9517.0,46729.0,66.0,46663.0,0,848424.0
86,Allstate Ins Co Grp,1989,1992,4,41406.0,18125.0,7939.0,46729.0,66.0,46663.0,0,848424.0
86,Allstate Ins Co Grp,1989,1993,5,43248.0,23284.0,6245.0,46729.0,66.0,46663.0,0,848424.0
86,Allstate Ins Co Grp,1989,1994,6,43509.0,30092.0,3150.0,46729.0,66.0,46663.0,0,848424.0
86,Allstate Ins Co Grp,1989,1995,7,43391.0,34338.0,2772.0,46729.0,66.0,46663.0,0,848424.0
86,Allstate Ins Co Grp,1989,1996,8,41389.0,41094.0,71.0,46729.0,66.0,46663.0,0,848424.0
86,Allstate Ins Co Grp,1989,1997,9,41415.0,41164.0,65.0,46729.0,66.0,46663.0,0,848424.0
86,Allstate Ins Co Grp,1989,1998,10,41406.0,41189.0,205.0,46729.0,66.0,46663.0,0,848424.0
86,Allstate Ins Co Grp,1990,1990,1,36100.0,1373.0,24182.0,39383.0,-90.0,39473.0,0,848424.0
86,Allstate Ins Co Grp,1990,1991,2,40073.0,4002.0,15890.0,39383.0,-90.0,39473.0,0,848424.0
86,Allstate Ins Co Grp,1990,1992,3,37955.0,10829.0,10563.0,39383.0,-90.0,39473.0,0,848424.0
86,Allstate Ins Co Grp,1990,1993,4,40830.0,16695.0,6834.0,39383.0,-90.0,39473.0,0,848424.0
86,Allstate Ins Co Grp,1990,1994,5,40288.0,21788.0,3967.0,39383.0,-90.0,39473.0,0,848424.0
86,Allstate Ins Co Grp,1990,1995,6,39593.0,25332.0,3661.0,39383.0,-90.0,39473.0,0,848424.0
86,Allstate Ins Co Grp,1990,1996,7,35168.0,34875.0,63.0,39383.0,-90.0,39473.0,0,848424.0
86,Allstate Ins Co Grp,1990,1997,8,35449.0,34893.0,210.0,39383.0,-90.0,39473.0,0,848424.0
86,Allstate Ins Co Grp,1990,1998,9,35134.0,35037.0,37.0,39383.0,-90.0,39473.0,0,848424.0
86,Allstate Ins Co Grp,1990,1999,10,35227.0,35037.0,131.0,39383.0,-90.0,39473.0,0,848424.0
86,Allstate Ins Co Grp,1991,1991,1,27252.0,1069.0,20969.0,31508.0,-63.0,31571.0,0,848424.0
86,Allstate Ins Co Grp,1991,1992,2,28778.0,4594.0,14717.0,31508.0,-63.0,31571.0,0,848424.0
86,Allstate Ins Co Grp,1991,1993,3,26356.0,6920.0,7893.0,31508.0,-63.0,31571.0,0,848424.0
86,Allstate Ins Co Grp,1991,1994,4,22923.0,9996.0,3942.0,31508.0,-63.0,31571.0,0,848424.0
86,Allstate Ins Co Grp,1991,1995,5,21376.0,13249.0,3238.0,31508.0,-63.0,31571.0,0,848424.0
86,Allstate Ins Co Grp,1991,1996,6,19620.0,19221.0,168.0,31508.0,-63.0,31571.0,0,848424.0
86,Allstate Ins Co Grp,1991,1997,7,19865.0,19256.0,407.0,31508.0,-63.0,31571.0,0,848424.0
86,Allstate Ins Co Grp,1991,1998,8,19670.0,19230.0,350.0,31508.0,-63.0,31571.0,0,848424.0
86,Allstate Ins Co Grp,1991,1999,9,19331.0,19232.0,18.0,31508.0,-63.0,31571.0,0,848424.0
86,Allstate Ins Co Grp,1991,2000,10,19334.0,19233.0,16.0,31508.0,-63.0,31571.0,0,848424.0
86,Allstate Ins Co Grp,1992,1992,1,22409.0,1134.0,17629.0,22369.0,52.0,22317.0,0,848424.0
86,Allstate Ins Co Grp,1992,1993,2,25096.0,3068.0,13605.0,22369.0,52.0,22317.0,0,848424.0
86,Allstate Ins Co Grp,1992,1994,3,26089.0,5412.0,5488.0,22369.0,52.0,22317.0,0,848424.0
86,Allstate Ins Co Grp,1992,1995,4,23846.0,8210.0,3995.0,22369.0,52.0,22317.0,0,848424.0
86,Allstate Ins Co Grp,1992,1996,5,19317.0,19164.0,129.0,22369.0,52.0,22317.0,0,848424.0
86,Allstate Ins Co Grp,1992,1997,6,19938.0,19187.0,732.0,22369.0,52.0,22317.0,0,848424.0
86,Allstate Ins Co Grp,1992,1998,7,19233.0,19190.0,41.0,22369.0,52.0,22317.0,0,848424.0
86,Allstate Ins Co Grp,1992,1999,8,19453.0,19209.0,244.0,22369.0,52.0,22317.0,0,848424.0
86,Allstate Ins Co Grp,1992,2000,9,19234.0,19209.0,25.0,22369.0,52.0,22317.0,0,848424.0
86,Allstate Ins Co Grp,1992,2001,10,19213.0,19213.0,0.0,22369.0,52.0,22317.0,0,848424.0
86,Allstate Ins Co Grp,1993,1993,1,22585.0,979.0,16305.0,24478.0,80.0,24398.0,0,848424.0
86,Allstate Ins Co Grp,1993,1994,2,23068.0,3079.0,10931.0,24478.0,80.0,24398.0,0,848424.0
86,Allstate Ins Co Grp,1993,1995,3,21142.0,6407.0,5161.0,24478.0,80.0,24398.0,0,848424.0
86,Allstate Ins Co Grp,1993,1996,4,16294.0,16113.0,135.0,24478.0,80.0,24398.0,0,848424.0
86,Allstate Ins Co Grp,1993,1997,5,16273.0,16131.0,64.0,24478.0,80.0,24398.0,0,848424.0
86,Allstate Ins Co Grp,1993,1998,6,16415.0,16148.0,28.0,24478.0,80.0,24398.0,0,848424.0
86,Allstate Ins Co Grp,1993,1999,7,16553.0,16153.0,22.0,24478.0,80.0,24398.0,0,848424.0
86,Allstate Ins Co Grp,1993,2000,8,16264.0,16201.0,28.0,24478.0,80.0,24398.0,0,848424.0
86,Allstate Ins Co Grp,1993,2001,9,16273.0,16222.0,0.0,24478.0,80.0,24398.0,0,848424.0
86,Allstate Ins Co Grp,1993,2002,10,16310.0,16247.0,25.0,24478.0,80.0,24398.0,0,848424.0
86,Allstate Ins Co Grp,1994,1994,1,34367.0,1397.0,25860.0,34418.0,147.0,34271.0,0,848424.0
86,Allstate Ins Co Grp,1994,1995,2,28842.0,2990.0,10419.0,34418.0,147.0,34271.0,0,848424.0
86,Allstate Ins Co Grp,1994,1996,3,26713.0,25688.0,189.0,34418.0,147.0,34271.0,0,848424.0
86,Allstate Ins Co Grp,1994,1997,4,26606.0,26030.0,87.0,34418.0,147.0,34271.0,0,848424.0
86,Allstate Ins Co Grp,1994,1998,5,26457.0,26165.0,71.0,34418.0,147.0,34271.0,0,848424.0
86,Allstate Ins Co Grp,1994,1999,6,26684.0,26294.0,18.0,34418.0,147.0,34271.0,0,848424.0
86,Allstate Ins Co Grp,1994,2000,7,26987.0,26765.0,74.0,34418.0,147.0,34271.0,0,848424.0
86,Allstate Ins Co Grp,1994,2001,8,27155.0,27075.0,77.0,34418.0,147.0,34271.0,0,848424.0
86,Allstate Ins Co Grp,1994,2002,9,27110.0,27085.0,19.0,34418.0,147.0,34271.0,0,848424.0
86,Allstate Ins Co Grp,1994,2003,10,27120.0,27086.0,34.0,34418.0,147.0,34271.0,0,848424.0
86,Allstate Ins Co Grp,1995,1995,1,25096.0,1016.0,17425.0,26747.0,164.0,26583.0,0,848424.0
86,Allstate Ins Co Grp,1995,1996,2,23812.0,21935.0,1294.0,26747.0,164.0,26583.0,0,848424.0
86,Allstate Ins Co Grp,1995,1997,3,22881.0,22095.0,385.0,26747.0,164.0,26583.0,0,848424.0
86,Allstate Ins Co Grp,1995,1998,4,23097.0,22388.0,126.0,26747.0,164.0,26583.0,0,848424.0
86,Allstate Ins Co Grp,1995,1999,5,23416.0,22694.0,63.0,26747.0,164.0,26583.0,0,848424.0
86,Allstate Ins Co Grp,1995,2000,6,23467.0,22882.0,120.0,26747.0,164.0,26583.0,0,848424.0
86,Allstate Ins Co Grp,1995,2001,7,24188.0,23253.0,78.0,26747.0,164.0,26583.0,0,848424.0
86,Allstate Ins Co Grp,1995,2002,8,24670.0,23969.0,202.0,26747.0,164.0,26583.0,0,848424.0
86,Allstate Ins Co Grp,1995,2003,9,25316.0,24861.0,112.0,26747.0,164.0,26583.0,0,848424.0
86,Allstate Ins Co Grp,1995,2004,10,25635.0,25216.0,133.0,26747.0,164.0,26583.0,0,848424.0
86,Allstate Ins Co Grp,1996,1996,1,10998.0,9852.0,852.0,23644.0,204.0,23440.0,0,848424.0
86,Allstate Ins Co Grp,1996,1997,2,11608.0,10071.0,1014.0,23644.0,204.0,23440.0,0,848424.0
86,Allstate Ins Co Grp,1996,1998,3,11450.0,10444.0,101.0,23644.0,204.0,23440.0,0,848424.0
86,Allstate Ins Co Grp,1996,1999,4,11743.0,10743.0,63.0,23644.0,204.0,23440.0,0,848424.0
86,Allstate Ins Co Grp,1996,2000,5,11533.0,11011.0,206.0,23644.0,204.0,23440.0,0,848424.0
86,Allstate Ins Co Grp,1996,2001,6,11625.0,11037.0,262.0,23644.0,204.0,23440.0,0,848424.0
86,Allstate Ins Co Grp,1996,2002,7,11930.0,11567.0,131.0,23644.0,204.0,23440.0,0,848424.0
86,Allstate Ins Co Grp,1996,2003,8,12096.0,11788.0,234.0,23644.0,204.0,23440.0,0,848424.0
86,Allstate Ins Co Grp,1996,2004,9,11936.0,11829.0,46.0,23644.0,204.0,23440.0,0,848424.0
86,Allstate Ins Co Grp,1996,2005,10,11956.0,11841.0,19.0,23644.0,204.0,23440.0,0,848424.0
86,Allstate Ins Co Grp,1997,1997,1,2679.0,319.0,1320.0,4451.0,1.0,4450.0,0,848424.0
86,Allstate Ins Co Grp,1997,1998,2,3195.0,964.0,416.0,4451.0,1.0,4450.0,0,848424.0
86,Allstate Ins Co Grp,1997,1999,3,4683.0,3410.0,71.0,4451.0,1.0,4450.0,0,848424.0
86,Allstate Ins Co Grp,1997,2000,4,3947.0,3179.0,245.0,4451.0,1.0,4450.0,0,848424.0
86,Allstate Ins Co Grp,1997,2001,5,3997.0,3460.0,225.0,4451.0,1.0,4450.0,0,848424.0
86,Allstate Ins Co Grp,1997,2002,6,4526.0,4006.0,215.0,4451.0,1.0,4450.0,0,848424.0
86,Allstate Ins Co Grp,1997,2003,7,4851.0,4333.0,224.0,4451.0,1.0,4450.0,0,848424.0
86,Allstate Ins Co Grp,1997,2004,8,5240.0,4650.0,115.0,4451.0,1.0,4450.0,0,848424.0
86,Allstate Ins Co Grp,1997,2005,9,5440.0,4812.0,136.0,4451.0,1.0,4450.0,0,848424.0
86,Allstate Ins Co Grp,1997,2006,10,5832.0,5049.0,80.0,4451.0,1.0,4450.0,0,848424.0
248,Atlantic Mut Grp,1988,1988,1,0.0,0.0,81.0,131.0,1.0,130.0,0,1398.0
248,Atlantic Mut Grp,1988,1989,2,56.0,1.0,52.0,131.0,1.0,130.0,0,1398.0
248,Atlantic Mut Grp,1988,1990,3,85.0,4.0,28.0,131.0,1.0,130.0,0,1398.0
248,Atlantic Mut Grp,1988,1991,4,36.0,12.0,19.0,131.0,1.0,130.0,0,1398.0
248,Atlantic Mut Grp,1988,1992,5,20.0,11.0,2.0,131.0,1.0,130.0,0,1398.0
248,Atlantic Mut Grp,1988,1993,6,20.0,11.0,2.0,131.0,1.0,130.0,0,1398.0
248,Atlantic Mut Grp,1988,1994,7,11.0,11.0,0.0,131.0,1.0,130.0,0,1398.0
248,Atlantic Mut Grp,1988,1995,8,11.0,11.0,0.0,131.0,1.0,130.0,0,1398.0
248,Atlantic Mut Grp,1988,1996,9,12.0,11.0,1.0,131.0,1.0,130.0,0,1398.0
248,Atlantic Mut Grp,1988,1997,10,12.0,11.0,1.0,131.0,1.0,130.0,0,1398.0
248,Atlantic Mut Grp,1989,1989,1,52.0,0.0,139.0,109.0,6.0,103.0,0,1398.0
248,Atlantic Mut Grp,1989,1990,2,87.0,1.0,65.0,109.0,6.0,103.0,0,1398.0
248,Atlantic Mut Grp,1989,1991,3,46.0,2.0,25.0,109.0,6.0,103.0,0,1398.0
248,Atlantic Mut Grp,1989,1992,4,38.0,21.0,7.0,109.0,6.0,103.0,0,1398.0
248,Atlantic Mut Grp,1989,1993,5,140.0,139.0,1.0,109.0,6.0,103.0,0,1398.0
248,Atlantic Mut Grp,1989,1994,6,140.0,139.0,1.0,109.0,6.0,103.0,0,1398.0
248,Atlantic Mut Grp,1989,1995,7,140.0,139.0,1.0,109.0,6.0,103.0,0,1398.0
248,Atlantic Mut Grp,1989,1996,8,146.0,139.0,7.0,109.0,6.0,103.0,0,1398.0
248,Atlantic Mut Grp,1989,1997,9,139.0,139.0,0.0,109.0,6.0,103.0,0,1398.0
248,Atlantic Mut Grp,1989,1998,10,138.0,139.0,1.0,109.0,6.0,103.0,0,1398.0
248,Atlantic Mut Grp,1990,1990,1,108.0,0.0,108.0,113.0,3.0,110.0,0,1398.0
248,Atlantic Mut Grp,1990,1991,2,105.0,17.0,58.0,113.0,3.0,110.0,0,1398.0
248,Atlantic Mut Grp,1990,1992,3,183.0,51.0,25.0,113.0,3.0,110.0,0,1398.0
248,Atlantic Mut Grp,1990,1993,4,227.0,191.0,5.0,113.0,3.0,110.0,0,1398.0
248,Atlantic Mut Grp,1990,1994,5,242.0,203.0,19.0,113.0,3.0,110.0,0,1398.0
248,Atlantic Mut Grp,1990,1995,6,245.0,203.0,22.0,113.0,3.0,110.0,0,1398.0
248,Atlantic Mut Grp,1990,1996,7,246.0,203.0,23.0,113.0,3.0,110.0,0,1398.0
248,Atlantic Mut Grp,1990,1997,8,197.0,195.0,2.0,113.0,3.0,110.0,0,1398.0
248,Atlantic Mut Grp,1990,1998,9,197.0,195.0,2.0,113.0,3.0,110.0,0,1398.0
248,Atlantic Mut Grp,1990,1999,10,210.0,195.0,15.0,113.0,3.0,110.0,0,1398.0
248,Atlantic Mut Grp,1991,1991,1,354.0,1.0,266.0,112.0,7.0,105.0,0,1398.0
248,Atlantic Mut Grp,1991,1992,2,110.0,18.0,33.0,112.0,7.0,105.0,0,1398.0
248,Atlantic Mut Grp,1991,1993,3,26.0,21.0,5.0,112.0,7.0,105.0,0,1398.0
248,Atlantic Mut Grp,1991,1994,4,25.0,21.0,4.0,112.0,7.0,105.0,0,1398.0
248,Atlantic Mut Grp,1991,1995,5,21.0,21.0,0.0,112.0,7.0,105.0,0,1398.0
248,Atlantic Mut Grp,1991,1996,6,30.0,21.0,9.0,112.0,7.0,105.0,0,1398.0
248,Atlantic Mut Grp,1991,1997,7,21.0,21.0,0.0,112.0,7.0,105.0,0,1398.0
248,Atlantic Mut Grp,1991,1998,8,22.0,21.0,1.0,112.0,7.0,105.0,0,1398.0
248,Atlantic Mut Grp,1991,1999,9,31.0,21.0,10.0,112.0,7.0,105.0,0,1398.0
248,Atlantic Mut Grp,1991,2000,10,46.0,21.0,25.0,112.0,7.0,105.0,0,1398.0
248,Atlantic Mut Grp,1992,1992,1,43.0,1.0,42.0,91.0,2.0,89.0,0,1398.0
248,Atlantic Mut Grp,1992,1993,2,22.0,14.0,8.0,91.0,2.0,89.0,0,1398.0
248,Atlantic Mut Grp,1992,1994,3,17.0,14.0,3.0,91.0,2.0,89.0,0,1398.0
248,Atlantic Mut Grp,1992,1995,4,15.0,14.0,1.0,91.0,2.0,89.0,0,1398.0
248,Atlantic Mut Grp,1992,1996,5,18.0,14.0,4.0,91.0,2.0,89.0,0,1398.0
