GroupCode,Company,AccidentYear,DevelopmentYear,Lag,CumulativeIncurred,CumulativePaid,IBNR,DirectEP,CededEP,NetEP,Single,Reserve1997
266,Public Underwriters Grp,1992,1995,4,385.0,339.0,6.0,1842.0,1264.0,578.0,0,932.0
266,Public Underwriters Grp,1992,1996,5,373.0,361.0,2.0,1842.0,1264.0,578.0,0,932.0
266,Public Underwriters Grp,1992,1997,6,371.0,370.0,0.0,1842.0,1264.0,578.0,0,932.0
266,Public Underwriters Grp,1992,1998,7,377.0,372.0,0.0,1842.0,1264.0,578.0,0,932.0
266,Public Underwriters Grp,1992,1999,8,382.0,379.0,-2.0,1842.0,1264.0,578.0,0,932.0
266,Public Underwriters Grp,1992,2000,9,386.0,386.0,0.0,1842.0,1264.0,578.0,0,932.0
266,Public Underwriters Grp,1992,2001,10,386.0,386.0,0.0,1842.0,1264.0,578.0,0,932.0
266,Public Underwriters Grp,1993,1993,1,1550.0,427.0,337.0,3262.0,1182.0,2080.0,0,932.0
266,Public Underwriters Grp,1993,1994,2,1439.0,1005.0,70.0,3262.0,1182.0,2080.0,0,932.0
266,Public Underwriters Grp,1993,1995,3,1304.0,1111.0,34.0,3262.0,1182.0,2080.0,0,932.0
266,Public Underwriters Grp,1993,1996,4,1343.0,1263.0,20.0,3262.0,1182.0,2080.0,0,932.0
266,Public Underwriters Grp,1993,1997,5,1377.0,1306.0,16.0,3262.0,1182.0,2080.0,0,932.0
266,Public Underwriters Grp,1993,1998,6,1378.0,1346.0,8.0,3262.0,1182.0,2080.0,0,932.0
266,Public Underwriters Grp,1993,1999,7,1368.0,1361.0,-7.0,3262.0,1182.0,2080.0,0,932.0
266,Public Underwriters Grp,1993,2000,8,1377.0,1376.0,1.0,3262.0,1182.0,2080.0,0,932.0
266,Public Underwriters Grp,1993,2001,9,1451.0,1416.0,35.0,3262.0,1182.0,2080.0,0,932.0
266,Public Underwriters Grp,1993,2002,10,1520.0,1416.0,104.0,3262.0,1182.0,2080.0,0,932.0
266,Public Underwriters Grp,1994,1994,1,1602.0,584.0,529.0,4922.0,2585.0,2337.0,0,932.0
266,Public Underwriters Grp,1994,1995,2,1534.0,1511.0,50.0,4922.0,2585.0,2337.0,0,932.0
266,Public Underwriters Grp,1994,1996,3,1634.0,1716.0,-36.0,4922.0,2585.0,2337.0,0,932.0
266,Public Underwriters Grp,1994,1997,4,1851.0,1817.0,26.0,4922.0,2585.0,2337.0,0,932.0
266,Public Underwriters Grp,1994,1998,5,1862.0,1909.0,0.0,4922.0,2585.0,2337.0,0,932.0
266,Public Underwriters Grp,1994,1999,6,1904.0,1933.0,-49.0,4922.0,2585.0,2337.0,0,932.0
266,Public Underwriters Grp,1994,2000,7,1927.0,1958.0,-31.0,4922.0,2585.0,2337.0,0,932.0
266,Public Underwriters Grp,1994,2001,8,1942.0,1958.0,-21.0,4922.0,2585.0,2337.0,0,932.0
266,Public Underwriters Grp,1994,2002,9,2050.0,1958.0,92.0,4922.0,2585.0,2337.0,0,932.0
266,Public Underwriters Grp,1994,2003,10,1988.0,1958.0,30.0,4922.0,2585.0,2337.0,0,932.0
266,Public Underwriters Grp,1995,1995,1,1341.0,369.0,384.0,4340.0,2357.0,1983.0,0,932.0
266,Public Underwriters Grp,1995,1996,2,935.0,741.0,44.0,4340.0,2357.0,1983.0,0,932.0
266,Public Underwriters Grp,1995,1997,3,1089.0,931.0,101.0,4340.0,2357.0,1983.0,0,932.0
266,Public Underwriters Grp,1995,1998,4,1050.0,941.0,47.0,4340.0,2357.0,1983.0,0,932.0
266,Public Underwriters Grp,1995,1999,5,1048.0,1096.0,1.0,4340.0,2357.0,1983.0,0,932.0
266,Public Underwriters Grp,1995,2000,6,1060.0,1122.0,-5.0,4340.0,2357.0,1983.0,0,932.0
266,Public Underwriters Grp,1995,2001,7,1115.0,1099.0,12.0,4340.0,2357.0,1983.0,0,932.0
266,Public Underwriters Grp,1995,2002,8,1149.0,1103.0,46.0,4340.0,2357.0,1983.0,0,932.0
266,Public Underwriters Grp,1995,2003,9,1149.0,1103.0,46.0,4340.0,2357.0,1983.0,0,932.0
266,Public Underwriters Grp,1995,2004,10,1103.0,1103.0,0.0,4340.0,2357.0,1983.0,0,932.0
266,Public Underwriters Grp,1996,1996,1,764.0,294.0,196.0,2860.0,1538.0,1322.0,0,932.0
266,Public Underwriters Grp,1996,1997,2,813.0,595.0,136.0,2860.0,1538.0,1322.0,0,932.0
266,Public Underwriters Grp,1996,1998,3,777.0,657.0,99.0,2860.0,1538.0,1322.0,0,932.0
266,Public Underwriters Grp,1996,1999,4,734.0,704.0,21.0,2860.0,1538.0,1322.0,0,932.0
266,Public Underwriters Grp,1996,2000,5,730.0,720.0,8.0,2860.0,1538.0,1322.0,0,932.0
266,Public Underwriters Grp,1996,2001,6,717.0,722.0,-8.0,2860.0,1538.0,1322.0,0,932.0
266,Public Underwriters Grp,1996,2002,7,711.0,721.0,-14.0,2860.0,1538.0,1322.0,0,932.0
266,Public Underwriters Grp,1996,2003,8,703.0,721.0,-18.0,2860.0,1538.0,1322.0,0,932.0
266,Public Underwriters Grp,1996,2004,9,721.0,721.0,0.0,2860.0,1538.0,1322.0,0,932.0
266,Public Underwriters Grp,1996,2005,10,721.0,721.0,0.0,2860.0,1538.0,1322.0,0,932.0
266,Public Underwriters Grp,1997,1997,1,639.0,312.0,120.0,2262.0,1193.0,1069.0,0,932.0
266,Public Underwriters Grp,1997,1998,2,784.0,517.0,154.0,2262.0,1193.0,1069.0,0,932.0
266,Public Underwriters Grp,1997,1999,3,678.0,599.0,18.0,2262.0,1193.0,1069.0,0,932.0
266,Public Underwriters Grp,1997,2000,4,696.0,632.0,15.0,2262.0,1193.0,1069.0,0,932.0
266,Public Underwriters Grp,1997,2001,5,707.0,694.0,17.0,2262.0,1193.0,1069.0,0,932.0
266,Public Underwriters Grp,1997,2002,6,723.0,708.0,13.0,2262.0,1193.0,1069.0,0,932.0
266,Public Underwriters Grp,1997,2003,7,729.0,714.0,15.0,2262.0,1193.0,1069.0,0,932.0
266,Public Underwriters Grp,1997,2004,8,714.0,714.0,0.0,2262.0,1193.0,1069.0,0,932.0
266,Public Underwriters Grp,1997,2005,9,714.0,714.0,0.0,2262.0,1193.0,1069.0,0,932.0
266,Public Underwriters Grp,1997,2006,10,714.0,714.0,0.0,2262.0,1193.0,1069.0,0,932.0
337,California Cas Grp,1988,1988,1,4144.0,361.0,2955.0,4276.0,1251.0,3025.0,0,245.0
337,California Cas Grp,1988,1989,2,3134.0,905.0,1651.0,4276.0,1251.0,3025.0,0,245.0
337,California Cas Grp,1988,1990,3,1836.0,1171.0,153.0,4276.0,1251.0,3025.0,0,245.0
337,California Cas Grp,1988,1991,4,1702.0,1440.0,56.0,4276.0,1251.0,3025.0,0,245.0
337,California Cas Grp,1988,1992,5,1959.0,1677.0,194.0,4276.0,1251.0,3025.0,0,245.0
337,California Cas Grp,1988,1993,6,1959.0,1779.0,170.0,4276.0,1251.0,3025.0,0,245.0
337,California Cas Grp,1988,1994,7,1955.0,1776.0,177.0,4276.0,1251.0,3025.0,0,245.0
337,California Cas Grp,1988,1995,8,1806.0,1778.0,27.0,4276.0,1251.0,3025.0,0,245.0
337,California Cas Grp,1988,1996,9,1793.0,1780.0,12.0,4276.0,1251.0,3025.0,0,245.0
337,California Cas Grp,1988,1997,10,1782.0,1780.0,2.0,4276.0,1251.0,3025.0,0,245.0
337,California Cas Grp,1989,1989,1,2727.0,247.0,1645.0,3624.0,496.0,3128.0,0,245.0
337,California Cas Grp,1989,1990,2,2343.0,807.0,1110.0,3624.0,496.0,3128.0,0,245.0
337,California Cas Grp,1989,1991,3,2000.0,1009.0,684.0,3624.0,496.0,3128.0,0,245.0
337,California Cas Grp,1989,1992,4,1949.0,1222.0,535.0,3624.0,496.0,3128.0,0,245.0
337,California Cas Grp,1989,1993,5,1949.0,1393.0,480.0,3624.0,496.0,3128.0,0,245.0
337,California Cas Grp,1989,1994,6,1930.0,1430.0,484.0,3624.0,496.0,3128.0,0,245.0
337,California Cas Grp,1989,1995,7,1475.0,1431.0,27.0,3624.0,496.0,3128.0,0,245.0
337,California Cas Grp,1989,1996,8,1467.0,1438.0,18.0,3624.0,496.0,3128.0,0,245.0
337,California Cas Grp,1989,1997,9,1445.0,1438.0,6.0,3624.0,496.0,3128.0,0,245.0
337,California Cas Grp,1989,1998,10,1442.0,1438.0,4.0,3624.0,496.0,3128.0,0,245.0
337,California Cas Grp,1990,1990,1,2470.0,154.0,1891.0,3009.0,1243.0,1766.0,0,245.0
337,California Cas Grp,1990,1991,2,2502.0,596.0,1661.0,3009.0,1243.0,1766.0,0,245.0
337,California Cas Grp,1990,1992,3,1600.0,710.0,743.0,3009.0,1243.0,1766.0,0,245.0
337,California Cas Grp,1990,1993,4,1601.0,762.0,690.0,3009.0,1243.0,1766.0,0,245.0
337,California Cas Grp,1990,1994,5,1556.0,869.0,677.0,3009.0,1243.0,1766.0,0,245.0
337,California Cas Grp,1990,1995,6,902.0,873.0,27.0,3009.0,1243.0,1766.0,0,245.0
337,California Cas Grp,1990,1996,7,899.0,874.0,24.0,3009.0,1243.0,1766.0,0,245.0
337,California Cas Grp,1990,1997,8,886.0,874.0,10.0,3009.0,1243.0,1766.0,0,245.0
337,California Cas Grp,1990,1998,9,887.0,875.0,12.0,3009.0,1243.0,1766.0,0,245.0
337,California Cas Grp,1990,1999,10,882.0,877.0,5.0,3009.0,1243.0,1766.0,0,245.0
337,California Cas Grp,1991,1991,1,2092.0,187.0,1621.0,2388.0,-417.0,2805.0,0,245.0
337,California Cas Grp,1991,1992,2,2009.0,361.0,1234.0,2388.0,-417.0,2805.0,0,245.0
337,California Cas Grp,1991,1993,3,2094.0,676.0,1270.0,2388.0,-417.0,2805.0,0,245.0
337,California Cas Grp,1991,1994,4,2033.0,749.0,1228.0,2388.0,-417.0,2805.0,0,245.0
337,California Cas Grp,1991,1995,5,856.0,785.0,51.0,2388.0,-417.0,2805.0,0,245.0
337,California Cas Grp,1991,1996,6,835.0,797.0,30.0,2388.0,-417.0,2805.0,0,245.0
337,California Cas Grp,1991,1997,7,815.0,799.0,13.0,2388.0,-417.0,2805.0,0,245.0
337,California Cas Grp,1991,1998,8,814.0,800.0,14.0,2388.0,-417.0,2805.0,0,245.0
337,California Cas Grp,1991,1999,9,816.0,804.0,12.0,2388.0,-417.0,2805.0,0,245.0
337,California Cas Grp,1991,2000,10,819.0,807.0,11.0,2388.0,-417.0,2805.0,0,245.0
337,California Cas Grp,1992,1992,1,1360.0,128.0,946.0,1543.0,181.0,1362.0,0,245.0
337,California Cas Grp,1992,1993,2,1223.0,311.0,681.0,1543.0,181.0,1362.0,0,245.0
337,California Cas Grp,1992,1994,3,1184.0,399.0,640.0,1543.0,181.0,1362.0,0,245.0
337,California Cas Grp,1992,1995,4,597.0,531.0,38.0,1543.0,181.0,1362.0,0,245.0
337,California Cas Grp,1992,1996,5,596.0,549.0,36.0,1543.0,181.0,1362.0,0,245.0
337,California Cas Grp,1992,1997,6,573.0,552.0,16.0,1543.0,181.0,1362.0,0,245.0
337,California Cas Grp,1992,1998,7,572.0,554.0,16.0,1543.0,181.0,1362.0,0,245.0
337,California Cas Grp,1992,1999,8,573.0,560.0,13.0,1543.0,181.0,1362.0,0,245.0
337,California Cas Grp,1992,2000,9,582.0,560.0,22.0,1543.0,181.0,1362.0,0,245.0
337,California Cas Grp,1992,2001,10,586.0,574.0,11.0,1543.0,181.0,1362.0,0,245.0
337,California Cas Grp,1993,1993,1,413.0,45.0,247.0,623.0,234.0,389.0,0,245.0
337,California Cas Grp,1993,1994,2,377.0,107.0,166.0,623.0,234.0,389.0,0,245.0
337,California Cas Grp,1993,1995,3,225.0,172.0,33.0,623.0,234.0,389.0,0,245.0
337,California Cas Grp,1993,1996,4,226.0,176.0,41.0,623.0,234.0,389.0,0,245.0
337,California Cas Grp,1993,1997,5,199.0,178.0,19.0,623.0,234.0,389.0,0,245.0
337,California Cas Grp,1993,1998,6,200.0,180.0,17.0,623.0,234.0,389.0,0,245.0
337,California Cas Grp,1993,1999,7,198.0,181.0,17.0,623.0,234.0,389.0,0,245.0
337,California Cas Grp,1993,2000,8,207.0,181.0,26.0,623.0,234.0,389.0,0,245.0
337,California Cas Grp,1993,2001,9,205.0,183.0,22.0,623.0,234.0,389.0,0,245.0
337,California Cas Grp,1993,2002,10,190.0,183.0,7.0,623.0,234.0,389.0,0,245.0
337,California Cas Grp,1994,1994,1,193.0,29.0,68.0,252.0,30.0,221.0,0,245.0
337,California Cas Grp,1994,1995,2,126.0,71.0,11.0,252.0,30.0,221.0,0,245.0
337,California Cas Grp,1994,1996,3,161.0,96.0,36.0,252.0,30.0,221.0,0,245.0
337,California Cas Grp,1994,1997,4,140.0,116.0,22.0,252.0,30.0,221.0,0,245.0
337,California Cas Grp,1994,1998,5,142.0,117.0,24.0,252.0,30.0,221.0,0,245.0
337,California Cas Grp,1994,1999,6,138.0,119.0,18.0,252.0,30.0,221.0,0,245.0
337,California Cas Grp,1994,2000,7,146.0,119.0,27.0,252.0,30.0,221.0,0,245.0
337,California Cas Grp,1994,2001,8,147.0,121.0,25.0,252.0,30.0,221.0,0,245.0
337,California Cas Grp,1994,2002,9,128.0,121.0,7.0,252.0,30.0,221.0,0,245.0
337,California Cas Grp,1994,2003,10,133.0,121.0,12.0,252.0,30.0,221.0,0,245.0
337,California Cas Grp,1995,1995,1,102.0,20.0,6.0,270.0,-4.0,274.0,0,245.0
337,California Cas Grp,1995,1996,2,181.0,91.0,24.0,270.0,-4.0,274.0,0,245.0
337,California Cas Grp,1995,1997,3,150.0,103.0,30.0,270.0,-4.0,274.0,0,245.0
337,California Cas Grp,1995,1998,4,144.0,115.0,28.0,270.0,-4.0,274.0,0,245.0
337,California Cas Grp,1995,1999,5,141.0,117.0,23.0,270.0,-4.0,274.0,0,245.0
337,California Cas Grp,1995,2000,6,150.0,119.0,30.0,270.0,-4.0,274.0,0,245.0
337,California Cas Grp,1995,2001,7,149.0,122.0,27.0,270.0,-4.0,274.0,0,245.0
337,California Cas Grp,1995,2002,8,130.0,122.0,8.0,270.0,-4.0,274.0,0,245.0
337,California Cas Grp,1995,2003,9,134.0,122.0,12.0,270.0,-4.0,274.0,0,245.0
337,California Cas Grp,1995,2004,10,128.0,122.0,5.0,270.0,-4.0,274.0,0,245.0
337,California Cas Grp,1996,1996,1,75.0,8.0,9.0,-29.0,0.0,-29.0,0,245.0
337,California Cas Grp,1996,1997,2,117.0,100.0,6.0,-29.0,0.0,-29.0,0,245.0
337,California Cas Grp,1996,1998,3,107.0,105.0,0.0,-29.0,0.0,-29.0,0,245.0
337,California Cas Grp,1996,1999,4,108.0,108.0,0.0,-29.0,0.0,-29.0,0,245.0
337,California Cas Grp,1996,2000,5,109.0,109.0,0.0,-29.0,0.0,-29.0,0,245.0
337,California Cas Grp,1996,2001,6,140.0,110.0,30.0,-29.0,0.0,-29.0,0,245.0
337,California Cas Grp,1996,2002,7,118.0,110.0,8.0,-29.0,0.0,-29.0,0,245.0
337,California Cas Grp,1996,2003,8,110.0,110.0,0.0,-29.0,0.0,-29.0,0,245.0
337,California Cas Grp,1996,2004,9,110.0,110.0,0.0,-29.0,0.0,-29.0,0,245.0
337,California Cas Grp,1996,2005,10,111.0,111.0,0.0,-29.0,0.0,-29.0,0,245.0
337,California Cas Grp,1997,1997,1,5.0,0.0,0.0,1.0,7.0,-6.0,0,245.0
337,California Cas Grp,1997,1998,2,10.0,5.0,0.0,1.0,7.0,-6.0,0,245.0
337,California Cas Grp,1997,1999,3,10.0,10.0,0.0,1.0,7.0,-6.0,0,245.0
337,California Cas Grp,1997,2000,4,15.0,14.0,0.0,1.0,7.0,-6.0,0,245.0
337,California Cas Grp,1997,2001,5,18.0,17.0,0.0,1.0,7.0,-6.0,0,245.0
337,California Cas Grp,1997,2002,6,24.0,18.0,7.0,1.0,7.0,-6.0,0,245.0
337,California Cas Grp,1997,2003,7,18.0,18.0,0.0,1.0,7.0,-6.0,0,245.0
337,California Cas Grp,1997,2004,8,18.0,18.0,0.0,1.0,7.0,-6.0,0,245.0
337,California Cas Grp,1997,2005,9,18.0,18.0,0.0,1.0,7.0,-6.0,0,245.0
337,California Cas Grp,1997,2006,10,18.0,18.0,0.0,1.0,7.0,-6.0,0,245.0
353,Celina Mut Grp,1988,1988,1,3087.0,952.0,1365.0,7820.0,2008.0,5812.0,0,6278.0
353,Celina Mut Grp,1988,1989,2,3830.0,1529.0,0.0,7820.0,2008.0,5812.0,0,6278.0
353,Celina Mut Grp,1988,1990,3,3729.0,2813.0,126.0,7820.0,2008.0,5812.0,0,6278.0
353,Celina Mut Grp,1988,1991,4,3856.0,3647.0,21.0,7820.0,2008.0,5812.0,0,6278.0
353,Celina Mut Grp,1988,1992,5,3893.0,3724.0,20.0,7820.0,2008.0,5812.0,0,6278.0
353,Celina Mut Grp,1988,1993,6,3905.0,3832.0,10.0,7820.0,2008.0,5812.0,0,6278.0
353,Celina Mut Grp,1988,1994,7,3918.0,3899.0,0.0,7820.0,2008.0,5812.0,0,6278.0
353,Celina Mut Grp,1988,1995,8,3918.0,3907.0,0.0,7820.0,2008.0,5812.0,0,6278.0
353,Celina Mut Grp,1988,1996,9,3917.0,3911.0,0.0,7820.0,2008.0,5812.0,0,6278.0
353,Celina Mut Grp,1988,1997,10,3917.0,3912.0,0.0,7820.0,2008.0,5812.0,0,6278.0
353,Celina Mut Grp,1989,1989,1,3167.0,849.0,1586.0,6875.0,1967.0,4908.0,0,6278.0
353,Celina Mut Grp,1989,1990,2,2850.0,1564.0,658.0,6875.0,1967.0,4908.0,0,6278.0
353,Celina Mut Grp,1989,1991,3,2690.0,2202.0,162.0,6875.0,1967.0,4908.0,0,6278.0
353,Celina Mut Grp,1989,1992,4,2533.0,2432.0,0.0,6875.0,1967.0,4908.0,0,6278.0
353,Celina Mut Grp,1989,1993,5,2528.0,2468.0,0.0,6875.0,1967.0,4908.0,0,6278.0
353,Celina Mut Grp,1989,1994,6,2533.0,2487.0,3.0,6875.0,1967.0,4908.0,0,6278.0
353,Celina Mut Grp,1989,1995,7,2543.0,2513.0,9.0,6875.0,1967.0,4908.0,0,6278.0
353,Celina Mut Grp,1989,1996,8,2544.0,2526.0,3.0,6875.0,1967.0,4908.0,0,6278.0
353,Celina Mut Grp,1989,1997,9,2539.0,2531.0,1.0,6875.0,1967.0,4908.0,0,6278.0
353,Celina Mut Grp,1989,1998,10,2533.0,2527.0,1.0,6875.0,1967.0,4908.0,0,6278.0
353,Celina Mut Grp,1990,1990,1,3436.0,983.0,1602.0,7173.0,1719.0,5454.0,0,6278.0
353,Celina Mut Grp,1990,1991,2,3493.0,2211.0,484.0,7173.0,1719.0,5454.0,0,6278.0
353,Celina Mut Grp,1990,1992,3,3583.0,2830.0,95.0,7173.0,1719.0,5454.0,0,6278.0
353,Celina Mut Grp,1990,1993,4,4030.0,3832.0,30.0,7173.0,1719.0,5454.0,0,6278.0
353,Celina Mut Grp,1990,1994,5,4112.0,4039.0,7.0,7173.0,1719.0,5454.0,0,6278.0
353,Celina Mut Grp,1990,1995,6,4088.0,4065.0,1.0,7173.0,1719.0,5454.0,0,6278.0
353,Celina Mut Grp,1990,1996,7,4114.0,4102.0,2.0,7173.0,1719.0,5454.0,0,6278.0
353,Celina Mut Grp,1990,1997,8,4172.0,4155.0,2.0,7173.0,1719.0,5454.0,0,6278.0
353,Celina Mut Grp,1990,1998,9,4271.0,4268.0,0.0,7173.0,1719.0,5454.0,0,6278.0
353,Celina Mut Grp,1990,1999,10,4279.0,4274.0,0.0,7173.0,1719.0,5454.0,0,6278.0
353,Celina Mut Grp,1991,1991,1,4039.0,1657.0,1734.0,7066.0,1901.0,5165.0,0,6278.0
353,Celina Mut Grp,1991,1992,2,3975.0,2685.0,502.0,7066.0,1901.0,5165.0,0,6278.0
353,Celina Mut Grp,1991,1993,3,3799.0,3169.0,86.0,7066.0,1901.0,5165.0,0,6278.0
353,Celina Mut Grp,1991,1994,4,4041.0,3600.0,23.0,7066.0,1901.0,5165.0,0,6278.0
353,Celina Mut Grp,1991,1995,5,4320.0,3900.0,25.0,7066.0,1901.0,5165.0,0,6278.0
353,Celina Mut Grp,1991,1996,6,4334.0,4320.0,0.0,7066.0,1901.0,5165.0,0,6278.0
353,Celina Mut Grp,1991,1997,7,4343.0,4332.0,0.0,7066.0,1901.0,5165.0,0,6278.0
353,Celina Mut Grp,1991,1998,8,4340.0,4338.0,0.0,7066.0,1901.0,5165.0,0,6278.0
353,Celina Mut Grp,1991,1999,9,4342.0,4341.0,0.0,7066.0,1901.0,5165.0,0,6278.0
353,Celina Mut Grp,1991,2000,10,4341.0,4341.0,0.0,7066.0,1901.0,5165.0,0,6278.0
353,Celina Mut Grp,1992,1992,1,3438.0,932.0,1606.0,7126.0,1912.0,5214.0,0,6278.0
353,Celina Mut Grp,1992,1993,2,3175.0,1940.0,550.0,7126.0,1912.0,5214.0,0,6278.0
353,Celina Mut Grp,1992,1994,3,3240.0,2626.0,154.0,7126.0,1912.0,5214.0,0,6278.0
353,Celina Mut Grp,1992,1995,4,3565.0,3332.0,72.0,7126.0,1912.0,5214.0,0,6278.0
353,Celina Mut Grp,1992,1996,5,3551.0,3368.0,30.0,7126.0,1912.0,5214.0,0,6278.0
353,Celina Mut Grp,1992,1997,6,3568.0,3491.0,5.0,7126.0,1912.0,5214.0,0,6278.0
353,Celina Mut Grp,1992,1998,7,3544.0,3531.0,2.0,7126.0,1912.0,5214.0,0,6278.0
353,Celina Mut Grp,1992,1999,8,3541.0,3540.0,0.0,7126.0,1912.0,5214.0,0,6278.0
353,Celina Mut Grp,1992,2000,9,3541.0,3540.0,0.0,7126.0,1912.0,5214.0,0,6278.0
353,Celina Mut Grp,1992,2001,10,3592.0,3583.0,5.0,7126.0,1912.0,5214.0,0,6278.0
353,Celina Mut Grp,1993,1993,1,4282.0,1162.0,1993.0,6865.0,1634.0,5230.0,0,6278.0
353,Celina Mut Grp,1993,1994,2,4322.0,2402.0,1162.0,6865.0,1634.0,5230.0,0,6278.0
353,Celina Mut Grp,1993,1995,3,3670.0,2799.0,516.0,6865.0,1634.0,5230.0,0,6278.0
353,Celina Mut Grp,1993,1996,4,3334.0,2996.0,130.0,6865.0,1634.0,5230.0,0,6278.0
353,Celina Mut Grp,1993,1997,5,3285.0,3034.0,95.0,6865.0,1634.0,5230.0,0,6278.0
353,Celina Mut Grp,1993,1998,6,3266.0,3042.0,60.0,6865.0,1634.0,5230.0,0,6278.0
353,Celina Mut Grp,1993,1999,7,3418.0,3230.0,67.0,6865.0,1634.0,5230.0,0,6278.0
353,Celina Mut Grp,1993,2000,8,3304.0,3238.0,15.0,6865.0,1634.0,5230.0,0,6278.0
353,Celina Mut Grp,1993,2001,9,3272.0,3241.0,5.0,6865.0,1634.0,5230.0,0,6278.0
353,Celina Mut Grp,1993,2002,10,3268.0,3268.0,0.0,6865.0,1634.0,5230.0,0,6278.0
353,Celina Mut Grp,1994,1994,1,4064.0,1478.0,1183.0,7139.0,2148.0,4992.0,0,6278.0
