GroupCode,Company,AccidentYear,DevelopmentYear,Lag,CumulativeIncurred,CumulativePaid,IBNR,DirectEP,CededEP,NetEP,Single,Reserve1997
337,California Cas Grp,1991,1992,2,955.0,132.0,699.0,718.0,51.0,667.0,0,691.0
337,California Cas Grp,1991,1993,3,888.0,242.0,327.0,718.0,51.0,667.0,0,691.0
337,California Cas Grp,1991,1994,4,1343.0,705.0,378.0,718.0,51.0,667.0,0,691.0
337,California Cas Grp,1991,1995,5,1089.0,706.0,381.0,718.0,51.0,667.0,0,691.0
337,California Cas Grp,1991,1996,6,1094.0,706.0,388.0,718.0,51.0,667.0,0,691.0
337,California Cas Grp,1991,1997,7,825.0,706.0,119.0,718.0,51.0,667.0,0,691.0
337,California Cas Grp,1991,1998,8,759.0,706.0,53.0,718.0,51.0,667.0,0,691.0
337,California Cas Grp,1991,1999,9,756.0,706.0,50.0,718.0,51.0,667.0,0,691.0
337,California Cas Grp,1991,2000,10,718.0,706.0,12.0,718.0,51.0,667.0,0,691.0
337,California Cas Grp,1992,1992,1,994.0,12.0,908.0,351.0,62.0,289.0,0,691.0
337,California Cas Grp,1992,1993,2,877.0,115.0,680.0,351.0,62.0,289.0,0,691.0
337,California Cas Grp,1992,1994,3,771.0,196.0,503.0,351.0,62.0,289.0,0,691.0
337,California Cas Grp,1992,1995,4,511.0,202.0,309.0,351.0,62.0,289.0,0,691.0
337,California Cas Grp,1992,1996,5,485.0,202.0,283.0,351.0,62.0,289.0,0,691.0
337,California Cas Grp,1992,1997,6,287.0,202.0,85.0,351.0,62.0,289.0,0,691.0
337,California Cas Grp,1992,1998,7,247.0,202.0,45.0,351.0,62.0,289.0,0,691.0
337,California Cas Grp,1992,1999,8,250.0,202.0,48.0,351.0,62.0,289.0,0,691.0
337,California Cas Grp,1992,2000,9,216.0,202.0,14.0,351.0,62.0,289.0,0,691.0
337,California Cas Grp,1992,2001,10,202.0,202.0,0.0,351.0,62.0,289.0,0,691.0
337,California Cas Grp,1993,1993,1,633.0,0.0,594.0,308.0,150.0,158.0,0,691.0
337,California Cas Grp,1993,1994,2,634.0,60.0,478.0,308.0,150.0,158.0,0,691.0
337,California Cas Grp,1993,1995,3,507.0,263.0,210.0,308.0,150.0,158.0,0,691.0
337,California Cas Grp,1993,1996,4,719.0,391.0,323.0,308.0,150.0,158.0,0,691.0
337,California Cas Grp,1993,1997,5,494.0,415.0,79.0,308.0,150.0,158.0,0,691.0
337,California Cas Grp,1993,1998,6,463.0,421.0,43.0,308.0,150.0,158.0,0,691.0
337,California Cas Grp,1993,1999,7,466.0,421.0,45.0,308.0,150.0,158.0,0,691.0
337,California Cas Grp,1993,2000,8,435.0,421.0,14.0,308.0,150.0,158.0,0,691.0
337,California Cas Grp,1993,2001,9,421.0,421.0,0.0,308.0,150.0,158.0,0,691.0
337,California Cas Grp,1993,2002,10,421.0,421.0,0.0,308.0,150.0,158.0,0,691.0
337,California Cas Grp,1994,1994,1,341.0,1.0,340.0,239.0,8.0,231.0,0,691.0
337,California Cas Grp,1994,1995,2,240.0,18.0,194.0,239.0,8.0,231.0,0,691.0
337,California Cas Grp,1994,1996,3,361.0,165.0,162.0,239.0,8.0,231.0,0,691.0
337,California Cas Grp,1994,1997,4,388.0,276.0,109.0,239.0,8.0,231.0,0,691.0
337,California Cas Grp,1994,1998,5,302.0,257.0,43.0,239.0,8.0,231.0,0,691.0
337,California Cas Grp,1994,1999,6,238.0,172.0,53.0,239.0,8.0,231.0,0,691.0
337,California Cas Grp,1994,2000,7,191.0,174.0,14.0,239.0,8.0,231.0,0,691.0
337,California Cas Grp,1994,2001,8,174.0,174.0,0.0,239.0,8.0,231.0,0,691.0
337,California Cas Grp,1994,2002,9,174.0,174.0,0.0,239.0,8.0,231.0,0,691.0
337,California Cas Grp,1994,2003,10,174.0,174.0,0.0,239.0,8.0,231.0,0,691.0
337,California Cas Grp,1995,1995,1,16.0,0.0,16.0,4.0,-2.0,5.0,0,691.0
337,California Cas Grp,1995,1996,2,16.0,0.0,16.0,4.0,-2.0,5.0,0,691.0
337,California Cas Grp,1995,1997,3,4.0,0.0,4.0,4.0,-2.0,5.0,0,691.0
337,California Cas Grp,1995,1998,4,0.0,0.0,0.0,4.0,-2.0,5.0,0,691.0
337,California Cas Grp,1995,1999,5,5.0,0.0,5.0,4.0,-2.0,5.0,0,691.0
337,California Cas Grp,1995,2000,6,1.0,0.0,1.0,4.0,-2.0,5.0,0,691.0
337,California Cas Grp,1995,2001,7,0.0,0.0,0.0,4.0,-2.0,5.0,0,691.0
337,California Cas Grp,1995,2002,8,0.0,0.0,0.0,4.0,-2.0,5.0,0,691.0
337,California Cas Grp,1995,2003,9,0.0,0.0,0.0,4.0,-2.0,5.0,0,691.0
337,California Cas Grp,1995,2004,10,0.0,0.0,0.0,4.0,-2.0,5.0,0,691.0
337,California Cas Grp,1996,1996,1,0.0,0.0,0.0,0.0,0.0,0.0,0,691.0
337,California Cas Grp,1996,1997,2,0.0,0.0,0.0,0.0,0.0,0.0,0,691.0
337,California Cas Grp,1996,1998,3,0.0,0.0,0.0,0.0,0.0,0.0,0,691.0
337,California Cas Grp,1996,1999,4,0.0,0.0,0.0,0.0,0.0,0.0,0,691.0
337,California Cas Grp,1996,2000,5,0.0,0.0,0.0,0.0,0.0,0.0,0,691.0
337,California Cas Grp,1996,2001,6,0.0,0.0,0.0,0.0,0.0,0.0,0,691.0
337,California Cas Grp,1996,2002,7,0.0,0.0,0.0,0.0,0.0,0.0,0,691.0
337,California Cas Grp,1996,2003,8,0.0,0.0,0.0,0.0,0.0,0.0,0,691.0
337,California Cas Grp,1996,2004,9,0.0,0.0,0.0,0.0,0.0,0.0,0,691.0
337,California Cas Grp,1996,2005,10,0.0,0.0,0.0,0.0,0.0,0.0,0,691.0
337,California Cas Grp,1997,1997,1,0.0,0.0,0.0,0.0,0.0,0.0,0,691.0
337,California Cas Grp,1997,1998,2,0.0,0.0,0.0,0.0,0.0,0.0,0,691.0
337,California Cas Grp,1997,1999,3,0.0,0.0,0.0,0.0,0.0,0.0,0,691.0
337,California Cas Grp,1997,2000,4,0.0,0.0,0.0,0.0,0.0,0.0,0,691.0
337,California Cas Grp,1997,2001,5,0.0,0.0,0.0,0.0,0.0,0.0,0,691.0
337,California Cas Grp,1997,2002,6,0.0,0.0,0.0,0.0,0.0,0.0,0,691.0
337,California Cas Grp,1997,2003,7,0.0,0.0,0.0,0.0,0.0,0.0,0,691.0
337,California Cas Grp,1997,2004,8,0.0,0.0,0.0,0.0,0.0,0.0,0,691.0
337,California Cas Grp,1997,2005,9,0.0,0.0,0.0,0.0,0.0,0.0,0,691.0
337,California Cas Grp,1997,2006,10,0.0,0.0,0.0,0.0,0.0,0.0,0,691.0
460,Buckeye Ins Grp,1988,1988,1,61.0,21.0,15.0,391.0,283.0,108.0,0,1352.0
460,Buckeye Ins Grp,1988,1989,2,44.0,33.0,6.0,391.0,283.0,108.0,0,1352.0
460,Buckeye Ins Grp,1988,1990,3,61.0,44.0,4.0,391.0,283.0,108.0,0,1352.0
460,Buckeye Ins Grp,1988,1991,4,72.0,58.0,3.0,391.0,283.0,108.0,0,1352.0
460,Buckeye Ins Grp,1988,1992,5,70.0,69.0,0.0,391.0,283.0,108.0,0,1352.0
460,Buckeye Ins Grp,1988,1993,6,71.0,71.0,0.0,391.0,283.0,108.0,0,1352.0
460,Buckeye Ins Grp,1988,1994,7,71.0,71.0,0.0,391.0,283.0,108.0,0,1352.0
460,Buckeye Ins Grp,1988,1995,8,71.0,71.0,0.0,391.0,283.0,108.0,0,1352.0
460,Buckeye Ins Grp,1988,1996,9,71.0,71.0,0.0,391.0,283.0,108.0,0,1352.0
460,Buckeye Ins Grp,1988,1997,10,71.0,71.0,0.0,391.0,283.0,108.0,0,1352.0
460,Buckeye Ins Grp,1989,1989,1,128.0,43.0,30.0,396.0,207.0,189.0,0,1352.0
460,Buckeye Ins Grp,1989,1990,2,129.0,97.0,24.0,396.0,207.0,189.0,0,1352.0
460,Buckeye Ins Grp,1989,1991,3,114.0,103.0,10.0,396.0,207.0,189.0,0,1352.0
460,Buckeye Ins Grp,1989,1992,4,112.0,109.0,3.0,396.0,207.0,189.0,0,1352.0
460,Buckeye Ins Grp,1989,1993,5,109.0,109.0,0.0,396.0,207.0,189.0,0,1352.0
460,Buckeye Ins Grp,1989,1994,6,109.0,109.0,0.0,396.0,207.0,189.0,0,1352.0
460,Buckeye Ins Grp,1989,1995,7,109.0,109.0,0.0,396.0,207.0,189.0,0,1352.0
460,Buckeye Ins Grp,1989,1996,8,109.0,109.0,0.0,396.0,207.0,189.0,0,1352.0
460,Buckeye Ins Grp,1989,1997,9,109.0,109.0,0.0,396.0,207.0,189.0,0,1352.0
460,Buckeye Ins Grp,1989,1998,10,109.0,109.0,0.0,396.0,207.0,189.0,0,1352.0
460,Buckeye Ins Grp,1990,1990,1,151.0,26.0,81.0,459.0,209.0,250.0,0,1352.0
460,Buckeye Ins Grp,1990,1991,2,145.0,71.0,43.0,459.0,209.0,250.0,0,1352.0
460,Buckeye Ins Grp,1990,1992,3,145.0,105.0,50.0,459.0,209.0,250.0,0,1352.0
460,Buckeye Ins Grp,1990,1993,4,133.0,115.0,10.0,459.0,209.0,250.0,0,1352.0
460,Buckeye Ins Grp,1990,1994,5,127.0,124.0,1.0,459.0,209.0,250.0,0,1352.0
460,Buckeye Ins Grp,1990,1995,6,126.0,125.0,0.0,459.0,209.0,250.0,0,1352.0
460,Buckeye Ins Grp,1990,1996,7,127.0,127.0,0.0,459.0,209.0,250.0,0,1352.0
460,Buckeye Ins Grp,1990,1997,8,127.0,127.0,0.0,459.0,209.0,250.0,0,1352.0
460,Buckeye Ins Grp,1990,1998,9,127.0,127.0,0.0,459.0,209.0,250.0,0,1352.0
460,Buckeye Ins Grp,1990,1999,10,127.0,127.0,0.0,459.0,209.0,250.0,0,1352.0
460,Buckeye Ins Grp,1991,1991,1,155.0,40.0,71.0,525.0,222.0,303.0,0,1352.0
460,Buckeye Ins Grp,1991,1992,2,147.0,71.0,45.0,525.0,222.0,303.0,0,1352.0
460,Buckeye Ins Grp,1991,1993,3,157.0,87.0,33.0,525.0,222.0,303.0,0,1352.0
460,Buckeye Ins Grp,1991,1994,4,127.0,110.0,11.0,525.0,222.0,303.0,0,1352.0
460,Buckeye Ins Grp,1991,1995,5,116.0,110.0,0.0,525.0,222.0,303.0,0,1352.0
460,Buckeye Ins Grp,1991,1996,6,117.0,117.0,0.0,525.0,222.0,303.0,0,1352.0
460,Buckeye Ins Grp,1991,1997,7,119.0,119.0,0.0,525.0,222.0,303.0,0,1352.0
460,Buckeye Ins Grp,1991,1998,8,119.0,119.0,0.0,525.0,222.0,303.0,0,1352.0
460,Buckeye Ins Grp,1991,1999,9,119.0,119.0,0.0,525.0,222.0,303.0,0,1352.0
460,Buckeye Ins Grp,1991,2000,10,119.0,119.0,0.0,525.0,222.0,303.0,0,1352.0
460,Buckeye Ins Grp,1992,1992,1,259.0,-21.0,114.0,566.0,137.0,429.0,0,1352.0
460,Buckeye Ins Grp,1992,1993,2,372.0,149.0,99.0,566.0,137.0,429.0,0,1352.0
460,Buckeye Ins Grp,1992,1994,3,335.0,231.0,71.0,566.0,137.0,429.0,0,1352.0
460,Buckeye Ins Grp,1992,1995,4,255.0,250.0,0.0,566.0,137.0,429.0,0,1352.0
460,Buckeye Ins Grp,1992,1996,5,242.0,237.0,0.0,566.0,137.0,429.0,0,1352.0
460,Buckeye Ins Grp,1992,1997,6,262.0,262.0,0.0,566.0,137.0,429.0,0,1352.0
460,Buckeye Ins Grp,1992,1998,7,262.0,262.0,0.0,566.0,137.0,429.0,0,1352.0
460,Buckeye Ins Grp,1992,1999,8,262.0,262.0,0.0,566.0,137.0,429.0,0,1352.0
460,Buckeye Ins Grp,1992,2000,9,262.0,262.0,0.0,566.0,137.0,429.0,0,1352.0
460,Buckeye Ins Grp,1992,2001,10,262.0,262.0,0.0,566.0,137.0,429.0,0,1352.0
460,Buckeye Ins Grp,1993,1993,1,276.0,69.0,117.0,883.0,481.0,402.0,0,1352.0
460,Buckeye Ins Grp,1993,1994,2,366.0,149.0,144.0,883.0,481.0,402.0,0,1352.0
460,Buckeye Ins Grp,1993,1995,3,441.0,309.0,79.0,883.0,481.0,402.0,0,1352.0
460,Buckeye Ins Grp,1993,1996,4,376.0,374.0,0.0,883.0,481.0,402.0,0,1352.0
460,Buckeye Ins Grp,1993,1997,5,375.0,375.0,0.0,883.0,481.0,402.0,0,1352.0
460,Buckeye Ins Grp,1993,1998,6,375.0,375.0,0.0,883.0,481.0,402.0,0,1352.0
460,Buckeye Ins Grp,1993,1999,7,375.0,375.0,0.0,883.0,481.0,402.0,0,1352.0
460,Buckeye Ins Grp,1993,2000,8,375.0,375.0,0.0,883.0,481.0,402.0,0,1352.0
460,Buckeye Ins Grp,1993,2001,9,375.0,375.0,0.0,883.0,481.0,402.0,0,1352.0
460,Buckeye Ins Grp,1993,2002,10,375.0,375.0,0.0,883.0,481.0,402.0,0,1352.0
460,Buckeye Ins Grp,1994,1994,1,477.0,-60.0,343.0,1067.0,543.0,524.0,0,1352.0
460,Buckeye Ins Grp,1994,1995,2,385.0,86.0,159.0,1067.0,543.0,524.0,0,1352.0
460,Buckeye Ins Grp,1994,1996,3,295.0,139.0,70.0,1067.0,543.0,524.0,0,1352.0
460,Buckeye Ins Grp,1994,1997,4,211.0,162.0,0.0,1067.0,543.0,524.0,0,1352.0
460,Buckeye Ins Grp,1994,1998,5,210.0,210.0,0.0,1067.0,543.0,524.0,0,1352.0
460,Buckeye Ins Grp,1994,1999,6,210.0,210.0,0.0,1067.0,543.0,524.0,0,1352.0
460,Buckeye Ins Grp,1994,2000,7,234.0,209.0,0.0,1067.0,543.0,524.0,0,1352.0
460,Buckeye Ins Grp,1994,2001,8,214.0,209.0,0.0,1067.0,543.0,524.0,0,1352.0
460,Buckeye Ins Grp,1994,2002,9,209.0,209.0,0.0,1067.0,543.0,524.0,0,1352.0
460,Buckeye Ins Grp,1994,2003,10,209.0,209.0,0.0,1067.0,543.0,524.0,0,1352.0
460,Buckeye Ins Grp,1995,1995,1,607.0,152.0,359.0,1465.0,660.0,805.0,0,1352.0
460,Buckeye Ins Grp,1995,1996,2,687.0,314.0,206.0,1465.0,660.0,805.0,0,1352.0
460,Buckeye Ins Grp,1995,1997,3,665.0,395.0,78.0,1465.0,660.0,805.0,0,1352.0
460,Buckeye Ins Grp,1995,1998,4,599.0,456.0,0.0,1465.0,660.0,805.0,0,1352.0
460,Buckeye Ins Grp,1995,1999,5,601.0,486.0,0.0,1465.0,660.0,805.0,0,1352.0
460,Buckeye Ins Grp,1995,2000,6,565.0,562.0,0.0,1465.0,660.0,805.0,0,1352.0
460,Buckeye Ins Grp,1995,2001,7,564.0,564.0,0.0,1465.0,660.0,805.0,0,1352.0
460,Buckeye Ins Grp,1995,2002,8,564.0,564.0,0.0,1465.0,660.0,805.0,0,1352.0
460,Buckeye Ins Grp,1995,2003,9,564.0,564.0,0.0,1465.0,660.0,805.0,0,1352.0
460,Buckeye Ins Grp,1995,2004,10,564.0,564.0,0.0,1465.0,660.0,805.0,0,1352.0
460,Buckeye Ins Grp,1996,1996,1,751.0,154.0,434.0,1810.0,758.0,1052.0,0,1352.0
460,Buckeye Ins Grp,1996,1997,2,743.0,315.0,231.0,1810.0,758.0,1052.0,0,1352.0
460,Buckeye Ins Grp,1996,1998,3,794.0,508.0,80.0,1810.0,758.0,1052.0,0,1352.0
460,Buckeye Ins Grp,1996,1999,4,762.0,612.0,0.0,1810.0,758.0,1052.0,0,1352.0
460,Buckeye Ins Grp,1996,2000,5,706.0,627.0,0.0,1810.0,758.0,1052.0,0,1352.0
460,Buckeye Ins Grp,1996,2001,6,676.0,645.0,0.0,1810.0,758.0,1052.0,0,1352.0
460,Buckeye Ins Grp,1996,2002,7,673.0,645.0,0.0,1810.0,758.0,1052.0,0,1352.0
460,Buckeye Ins Grp,1996,2003,8,679.0,649.0,0.0,1810.0,758.0,1052.0,0,1352.0
460,Buckeye Ins Grp,1996,2004,9,649.0,649.0,0.0,1810.0,758.0,1052.0,0,1352.0
460,Buckeye Ins Grp,1996,2005,10,649.0,649.0,0.0,1810.0,758.0,1052.0,0,1352.0
460,Buckeye Ins Grp,1997,1997,1,749.0,166.0,463.0,1397.0,410.0,987.0,0,1352.0
460,Buckeye Ins Grp,1997,1998,2,696.0,306.0,239.0,1397.0,410.0,987.0,0,1352.0
460,Buckeye Ins Grp,1997,1999,3,664.0,442.0,65.0,1397.0,410.0,987.0,0,1352.0
460,Buckeye Ins Grp,1997,2000,4,597.0,563.0,0.0,1397.0,410.0,987.0,0,1352.0
460,Buckeye Ins Grp,1997,2001,5,617.0,576.0,0.0,1397.0,410.0,987.0,0,1352.0
460,Buckeye Ins Grp,1997,2002,6,613.0,589.0,0.0,1397.0,410.0,987.0,0,1352.0
460,Buckeye Ins Grp,1997,2003,7,589.0,589.0,0.0,1397.0,410.0,987.0,0,1352.0
460,Buckeye Ins Grp,1997,2004,8,589.0,589.0,0.0,1397.0,410.0,987.0,0,1352.0
460,Buckeye Ins Grp,1997,2005,9,589.0,589.0,0.0,1397.0,410.0,987.0,0,1352.0
460,Buckeye Ins Grp,1997,2006,10,589.0,589.0,0.0,1397.0,410.0,987.0,0,1352.0
558,Auto Club Ins Assn,1988,1988,1,202.0,0.0,1002.0,1145.0,113.0,1032.0,0,9.0
558,Auto Club Ins Assn,1988,1989,2,202.0,200.0,0.0,1145.0,113.0,1032.0,0,9.0
558,Auto Club Ins Assn,1988,1990,3,202.0,200.0,0.0,1145.0,113.0,1032.0,0,9.0
558,Auto Club Ins Assn,1988,1991,4,200.0,200.0,0.0,1145.0,113.0,1032.0,0,9.0
558,Auto Club Ins Assn,1988,1992,5,200.0,200.0,0.0,1145.0,113.0,1032.0,0,9.0
558,Auto Club Ins Assn,1988,1993,6,200.0,200.0,0.0,1145.0,113.0,1032.0,0,9.0
558,Auto Club Ins Assn,1988,1994,7,572.0,571.0,0.0,1145.0,113.0,1032.0,0,9.0
558,Auto Club Ins Assn,1988,1995,8,571.0,571.0,0.0,1145.0,113.0,1032.0,0,9.0
558,Auto Club Ins Assn,1988,1996,9,571.0,571.0,0.0,1145.0,113.0,1032.0,0,9.0
558,Auto Club Ins Assn,1988,1997,10,570.0,570.0,0.0,1145.0,113.0,1032.0,0,9.0
558,Auto Club Ins Assn,1989,1989,1,5.0,0.0,0.0,1323.0,148.0,1175.0,0,9.0
558,Auto Club Ins Assn,1989,1990,2,97.0,0.0,0.0,1323.0,148.0,1175.0,0,9.0
558,Auto Club Ins Assn,1989,1991,3,120.0,0.0,0.0,1323.0,148.0,1175.0,0,9.0
558,Auto Club Ins Assn,1989,1992,4,0.0,0.0,0.0,1323.0,148.0,1175.0,0,9.0
558,Auto Club Ins Assn,1989,1993,5,0.0,0.0,0.0,1323.0,148.0,1175.0,0,9.0
558,Auto Club Ins Assn,1989,1994,6,378.0,378.0,0.0,1323.0,148.0,1175.0,0,9.0
558,Auto Club Ins Assn,1989,1995,7,378.0,378.0,0.0,1323.0,148.0,1175.0,0,9.0
558,Auto Club Ins Assn,1989,1996,8,378.0,378.0,0.0,1323.0,148.0,1175.0,0,9.0
558,Auto Club Ins Assn,1989,1997,9,378.0,378.0,0.0,1323.0,148.0,1175.0,0,9.0
558,Auto Club Ins Assn,1989,1998,10,378.0,378.0,0.0,1323.0,148.0,1175.0,0,9.0
558,Auto Club Ins Assn,1990,1990,1,256.0,200.0,0.0,1365.0,323.0,1042.0,0,9.0
558,Auto Club Ins Assn,1990,1991,2,200.0,200.0,0.0,1365.0,323.0,1042.0,0,9.0
558,Auto Club Ins Assn,1990,1992,3,200.0,200.0,0.0,1365.0,323.0,1042.0,0,9.0
558,Auto Club Ins Assn,1990,1993,4,200.0,200.0,0.0,1365.0,323.0,1042.0,0,9.0
558,Auto Club Ins Assn,1990,1994,5,582.0,582.0,0.0,1365.0,323.0,1042.0,0,9.0
558,Auto Club Ins Assn,1990,1995,6,582.0,582.0,0.0,1365.0,323.0,1042.0,0,9.0
558,Auto Club Ins Assn,1990,1996,7,582.0,582.0,0.0,1365.0,323.0,1042.0,0,9.0
558,Auto Club Ins Assn,1990,1997,8,583.0,583.0,0.0,1365.0,323.0,1042.0,0,9.0
558,Auto Club Ins Assn,1990,1998,9,383.0,383.0,0.0,1365.0,323.0,1042.0,0,9.0
558,Auto Club Ins Assn,1990,1999,10,383.0,383.0,0.0,1365.0,323.0,1042.0,0,9.0
558,Auto Club Ins Assn,1991,1991,1,44.0,0.0,0.0,1286.0,332.0,954.0,0,9.0
558,Auto Club Ins Assn,1991,1992,2,76.0,0.0,0.0,1286.0,332.0,954.0,0,9.0
558,Auto Club Ins Assn,1991,1993,3,3.0,0.0,0.0,1286.0,332.0,954.0,0,9.0
558,Auto Club Ins Assn,1991,1994,4,361.0,358.0,0.0,1286.0,332.0,954.0,0,9.0
558,Auto Club Ins Assn,1991,1995,5,361.0,358.0,0.0,1286.0,332.0,954.0,0,9.0
558,Auto Club Ins Assn,1991,1996,6,361.0,358.0,0.0,1286.0,332.0,954.0,0,9.0
558,Auto Club Ins Assn,1991,1997,7,361.0,357.0,0.0,1286.0,332.0,954.0,0,9.0
558,Auto Club Ins Assn,1991,1998,8,361.0,357.0,0.0,1286.0,332.0,954.0,0,9.0
558,Auto Club Ins Assn,1991,1999,9,361.0,357.0,0.0,1286.0,332.0,954.0,0,9.0
558,Auto Club Ins Assn,1991,2000,10,361.0,357.0,0.0,1286.0,332.0,954.0,0,9.0
558,Auto Club Ins Assn,1992,1992,1,38.0,0.0,0.0,1385.0,393.0,992.0,0,9.0
558,Auto Club Ins Assn,1992,1993,2,5.0,0.0,0.0,1385.0,393.0,992.0,0,9.0
558,Auto Club Ins Assn,1992,1994,3,507.0,508.0,0.0,1385.0,393.0,992.0,0,9.0
558,Auto Club Ins Assn,1992,1995,4,509.0,508.0,0.0,1385.0,393.0,992.0,0,9.0
558,Auto Club Ins Assn,1992,1996,5,509.0,508.0,0.0,1385.0,393.0,992.0,0,9.0
558,Auto Club Ins Assn,1992,1997,6,508.0,506.0,0.0,1385.0,393.0,992.0,0,9.0
558,Auto Club Ins Assn,1992,1998,7,508.0,506.0,0.0,1385.0,393.0,992.0,0,9.0
558,Auto Club Ins Assn,1992,1999,8,508.0,506.0,0.0,1385.0,393.0,992.0,0,9.0
558,Auto Club Ins Assn,1992,2000,9,508.0,506.0,0.0,1385.0,393.0,992.0,0,9.0
558,Auto Club Ins Assn,1992,2001,10,508.0,507.0,0.0,1385.0,393.0,992.0,0,9.0
558,Auto Club Ins Assn,1993,1993,1,0.0,0.0,0.0,1564.0,414.0,1150.0,0,9.0
558,Auto Club Ins Assn,1993,1994,2,701.0,688.0,0.0,1564.0,414.0,1150.0,0,9.0
558,Auto Club Ins Assn,1993,1995,3,701.0,688.0,0.0,1564.0,414.0,1150.0,0,9.0
558,Auto Club Ins Assn,1993,1996,4,688.0,688.0,0.0,1564.0,414.0,1150.0,0,9.0
558,Auto Club Ins Assn,1993,1997,5,688.0,688.0,0.0,1564.0,414.0,1150.0,0,9.0
558,Auto Club Ins Assn,1993,1998,6,688.0,688.0,0.0,1564.0,414.0,1150.0,0,9.0
558,Auto Club Ins Assn,1993,1999,7,688.0,688.0,0.0,1564.0,414.0,1150.0,0,9.0
558,Auto Club Ins Assn,1993,2000,8,688.0,688.0,0.0,1564.0,414.0,1150.0,0,9.0
558,Auto Club Ins Assn,1993,2001,9,689.0,689.0,0.0,1564.0,414.0,1150.0,0,9.0
558,Auto Club Ins Assn,1993,2002,10,688.0,688.0,0.0,1564.0,414.0,1150.0,0,9.0
558,Auto Club Ins Assn,1994,1994,1,722.0,688.0,34.0,1725.0,526.0,1199.0,0,9.0
558,Auto Club Ins Assn,1994,1995,2,722.0,722.0,0.0,1725.0,526.0,1199.0,0,9.0
558,Auto Club Ins Assn,1994,1996,3,722.0,722.0,0.0,1725.0,526.0,1199.0,0,9.0
558,Auto Club Ins Assn,1994,1997,4,722.0,722.0,0.0,1725.0,526.0,1199.0,0,9.0
558,Auto Club Ins Assn,1994,1998,5,722.0,722.0,0.0,1725.0,526.0,1199.0,0,9.0
558,Auto Club Ins Assn,1994,1999,6,722.0,722.0,0.0,1725.0,526.0,1199.0,0,9.0
558,Auto Club Ins Assn,1994,2000,7,722.0,722.0,0.0,1725.0,526.0,1199.0,0,9.0
558,Auto Club Ins Assn,1994,2001,8,722.0,722.0,0.0,1725.0,526.0,1199.0,0,9.0
